pcnose_host_time_utc,pcnose_elapsed_s,pcnose_device_time_s,pcnose_therm1_volts,pcnose_battery_raw,pcnose_flag,pcnose_sd_field1_hex,pcnose_sd_field2_hex,pcnose_sensor_mask_hex,pcnose_active_sensor_count,pcnose_S1_kohm,pcnose_S2_kohm,pcnose_S3_kohm,pcnose_S4_kohm,pcnose_S5_kohm,pcnose_S6_kohm,pcnose_S7_kohm,pcnose_S8_kohm,pcnose_S9_kohm,pcnose_S10_kohm,pcnose_S11_kohm,pcnose_S12_kohm,pcnose_S13_kohm,pcnose_S14_kohm,pcnose_S15_kohm,pcnose_S16_kohm,pcnose_S17_kohm,pcnose_S18_kohm,pcnose_S19_kohm,pcnose_S20_kohm,pcnose_S21_kohm,pcnose_S22_kohm,pcnose_S23_kohm,pcnose_S24_kohm,pcnose_S25_kohm,pcnose_S26_kohm,pcnose_S27_kohm,pcnose_S28_kohm,pcnose_S29_kohm,pcnose_S30_kohm,pcnose_S31_kohm,pcnose_S32_kohm,pcnose_raw_frame,pose_minus_pcnose_ms,pose_host_timestamp_utc,pose_elapsed_s,camera_timestamp_ms,frame_number,tag_0_visible,tag_0_rms_px,tag_0_cam_x_cm,tag_0_cam_y_cm,tag_0_cam_z_cm,tag_0_cam_rvec_x_rad,tag_0_cam_rvec_y_rad,tag_0_cam_rvec_z_rad,tag_0_desk_x_cm,tag_0_desk_y_cm,tag_0_desk_z_cm,tag_0_desk_rvec_x_rad,tag_0_desk_rvec_y_rad,tag_0_desk_rvec_z_rad,tag_1_visible,tag_1_rms_px,tag_1_cam_x_cm,tag_1_cam_y_cm,tag_1_cam_z_cm,tag_1_cam_rvec_x_rad,tag_1_cam_rvec_y_rad,tag_1_cam_rvec_z_rad,tag_1_desk_x_cm,tag_1_desk_y_cm,tag_1_desk_z_cm,tag_1_desk_rvec_x_rad,tag_1_desk_rvec_y_rad,tag_1_desk_rvec_z_rad,tag_2_visible,tag_2_rms_px,tag_2_cam_x_cm,tag_2_cam_y_cm,tag_2_cam_z_cm,tag_2_cam_rvec_x_rad,tag_2_cam_rvec_y_rad,tag_2_cam_rvec_z_rad,tag_2_desk_x_cm,tag_2_desk_y_cm,tag_2_desk_z_cm,tag_2_desk_rvec_x_rad,tag_2_desk_rvec_y_rad,tag_2_desk_rvec_z_rad,tag_3_visible,tag_3_rms_px,tag_3_cam_x_cm,tag_3_cam_y_cm,tag_3_cam_z_cm,tag_3_cam_rvec_x_rad,tag_3_cam_rvec_y_rad,tag_3_cam_rvec_z_rad,tag_3_desk_x_cm,tag_3_desk_y_cm,tag_3_desk_z_cm,tag_3_desk_rvec_x_rad,tag_3_desk_rvec_y_rad,tag_3_desk_rvec_z_rad,tag_4_visible,tag_4_rms_px,tag_4_cam_x_cm,tag_4_cam_y_cm,tag_4_cam_z_cm,tag_4_cam_rvec_x_rad,tag_4_cam_rvec_y_rad,tag_4_cam_rvec_z_rad,tag_4_desk_x_cm,tag_4_desk_y_cm,tag_4_desk_z_cm,tag_4_desk_rvec_x_rad,tag_4_desk_rvec_y_rad,tag_4_desk_rvec_z_rad,tag_5_visible,tag_5_rms_px,tag_5_cam_x_cm,tag_5_cam_y_cm,tag_5_cam_z_cm,tag_5_cam_rvec_x_rad,tag_5_cam_rvec_y_rad,tag_5_cam_rvec_z_rad,tag_5_desk_x_cm,tag_5_desk_y_cm,tag_5_desk_z_cm,tag_5_desk_rvec_x_rad,tag_5_desk_rvec_y_rad,tag_5_desk_rvec_z_rad,tag_6_visible,tag_6_rms_px,tag_6_cam_x_cm,tag_6_cam_y_cm,tag_6_cam_z_cm,tag_6_cam_rvec_x_rad,tag_6_cam_rvec_y_rad,tag_6_cam_rvec_z_rad,tag_6_desk_x_cm,tag_6_desk_y_cm,tag_6_desk_z_cm,tag_6_desk_rvec_x_rad,tag_6_desk_rvec_y_rad,tag_6_desk_rvec_z_rad,cube_pose_valid,cube_used_tag_ids,cube_rms_px,cube_cam_x_cm,cube_cam_y_cm,cube_cam_z_cm,cube_cam_rvec_x_rad,cube_cam_rvec_y_rad,cube_cam_rvec_z_rad,cube_desk_x_cm,cube_desk_y_cm,cube_desk_z_cm,cube_desk_rvec_x_rad,cube_desk_rvec_y_rad,cube_desk_rvec_z_rad,snout_position_valid,snout_cam_x_cm,snout_cam_y_cm,snout_cam_z_cm,snout_desk_x_cm,snout_desk_y_cm,snout_desk_z_cm
2026-07-21T00:23:56.577+00:00,9.200000,117469.100000,1.219165,4095,0,02,00,FFFFFFFF,32,2.93034637,3.04604538,2.20657303,1.35467546,1.10201060,0.50914964,2.20498482,1.19464541,1.05175239,1.49416170,2.20719864,0.89100374,1.00963716,0.96101822,2.20759967,0.63980544,1.98043022,0.97815316,2.20713655,1.00579226,0.76649474,0.81094454,2.20783653,1.17770117,1.81733804,1.36500203,2.20523980,1.14267519,1.06412085,0.80759123,2.20717443,0.71073800,SD 02 00 FFFFFFFF 91EFF8 945C32 7FE693 61497F 552DE6 2FEF59 7FDAC7 59D3B9 528C17 674381 7FEB38 498E4C 504741 4D9589 7FEE32 397963 78FCD4 4E8B04 7FEAC2 501178 41EC90 44B888 7FEFF4 58FEF3 738526 61BEDC 7FDCAC 57404D 5333D5 448341 7FEB0A 3E4BA8 7CD7B1 000FFF 00 11ECA3,-44.0347,2026-07-21T00:23:56.533+00:00,5.59837,1784593436478.427,171,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.025203818618068353,-44.281602928604926,9.326511734614156,76.82029003989223,0.017006823560970403,0.028873112205952,0.2943281724272271,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:23:57.134+00:00,9.800000,117469.700000,1.215503,4095,0,02,00,FFFFFFFF,32,2.93032784,3.04629202,2.20731757,1.35478410,1.10202303,0.50915063,2.20797550,1.19463290,1.05169156,1.49416355,2.20766441,0.89097521,1.00962905,0.96108819,2.20777389,0.63980238,1.98034166,0.97812574,2.20763809,1.00570858,0.76649379,0.81096201,2.20780758,1.17769374,1.81742159,1.36504753,2.20751493,1.14267459,1.06411854,0.80756863,2.20789233,0.71073294,SD 02 00 FFFFFFFF 91EFDE 945D7D 7FEC1A 614ABC 552E10 2FEF5E 7FF0FC 59D391 528B43 674386 7FEEAD 498DDE 504724 4D968B 7FEF7D 397955 78FC19 4E8AA0 7FEE7B 50104C 41EC8C 44B8CF 7FEFBD 58FEDB 7385E5 61BF60 7FED91 57404B 5333CD 4482E5 7FF05E 3E4B92 7C77B1 000FFF 00 11ECA9,-31.2668,2026-07-21T00:23:57.103+00:00,6.168508,1784593437045.039,188,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.009197403831279542,-44.23773916753544,9.309979815861237,76.74186576900445,0.019412356562346723,0.032356073423653826,0.2941444263137427,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:23:57.691+00:00,10.900000,117470.800000,1.219166,4095,0,02,00,FFFFFFFF,32,2.93036205,3.04632779,2.20739231,1.35473817,1.10203871,0.50916698,2.20741546,1.19466604,1.05170390,1.49414801,2.20742020,0.89099855,1.00963883,0.96100411,2.20714234,0.63980019,1.98026731,0.97818139,2.20743230,1.00578110,0.76649044,0.81095857,2.20791918,1.17771417,1.81725274,1.36502719,2.20753178,1.14267459,1.06409368,0.80757551,2.20789128,0.71073432,SD 02 00 FFFFFFFF 91F00E 945DAD 7FECA8 614A36 552E45 2FEFB0 7FECD4 59D3FB 528B6E 67435C 7FECDD 498E38 504747 4D9555 7FEACD 39794B 78FB7C 4E8B6B 7FECF4 501150 41EC7E 44B8C1 7FF091 58FF1D 738463 61BF25 7FEDB1 57404B 533377 448301 7FF05C 3E4B98 7CD7B2 000FFF 00 11ECB4,-23.6067,2026-07-21T00:23:57.667+00:00,6.734463,1784593437611.68,205,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.11539025971938267,-44.27093586586909,9.319105997069277,76.80697862029135,0.02021719915608156,0.02951719840338634,0.2940189194048163,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:23:58.248+00:00,12.100000,117472.000000,1.218555,4095,0,02,00,FFFFFFFF,32,2.93022594,3.04635238,2.20527082,1.35483002,1.10208368,0.50914585,2.20502950,1.19464010,1.05171394,1.49416022,2.20484446,0.89101567,1.00963576,0.96104072,2.20718549,0.63980150,1.98026210,0.97818660,2.20764704,1.00573006,0.76650621,0.81093198,2.20775916,1.17766557,1.81736472,1.36500858,2.20774231,1.14269278,1.06412953,0.80758730,2.20771126,0.71072282,SD 02 00 FFFFFFFF 91EF4F 945DCE 7FDCE7 614B42 552EDD 2FEF46 7FDB1C 59D3A8 528B91 67437D 7FD9BC 498E7A 50473C 4D95DC 7FEB1F 397951 78FB71 4E8B7E 7FEE8C 501099 41ECC0 44B855 7FEF61 58FE80 738563 61BEEF 7FEF41 574087 5333F3 448331 7FEF06 3E4B66 7CC7B2 000FFF 00 11ECC0,-33.2989,2026-07-21T00:23:58.215+00:00,7.281068,1784593438145.001,221,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.031356932962639854,-44.2447393465342,9.312901410563294,76.75798109269749,0.020449299083180425,0.03087579159190941,0.2954867694785093,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:23:58.806+00:00,12.600000,117472.500000,1.217335,4095,0,02,00,FFFFFFFF,32,2.93026513,3.04614001,2.20721706,1.35474674,1.10201090,0.50914565,2.20558263,1.19464729,1.05172025,1.49410582,2.20729021,0.89099959,1.00964946,0.96107978,2.20709655,0.63980084,1.98036818,0.97817481,2.20520878,1.00572588,0.76650836,0.81094774,2.20719443,1.17766619,1.81740890,1.36501892,2.20734441,1.14272825,1.06408356,0.80760424,2.20767494,0.71074490,SD 02 00 FFFFFFFF 91EF86 945CB1 7FEB5B 614A4F 552DE7 2FEF45 7FDF38 59D3BF 528BA7 6742EA 7FEBE6 498E3C 50476D 4D966C 7FEA76 39794E 78FC51 4E8B53 7FDC71 50108A 41ECC9 44B895 7FEB30 58FE82 7385C8 61BF0D 7FEC4D 5740FC 533354 448376 7FEEC1 3E4BC6 7CA7B2 000FFF 00 11ECC5,19.6497,2026-07-21T00:23:58.824+00:00,7.891205,1784593438744.983,239,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.04440290198577865,-44.21989813496928,9.310797493715096,76.71084074129976,0.021088290149987383,0.030920834126053218,0.2956233888360007,0.0,2.842170943040401e-15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:23:59.363+00:00,13.800000,117473.700000,1.219776,4095,0,02,00,FFFFFFFF,32,2.93027582,3.04636877,2.20725969,1.35484133,1.10201149,0.50915163,2.20781548,1.19464072,1.05169558,1.49413912,2.20780600,0.89100478,1.00967378,0.96103910,2.20734652,0.63980260,1.98039754,0.97815508,2.20523507,1.00575349,0.76651482,0.81093100,2.20727863,1.17769962,1.81747365,1.36508062,2.20730758,1.14266216,1.06411391,0.80759442,2.20546169,0.71073363,SD 02 00 FFFFFFFF 91EF95 945DE4 7FEBAC 614B63 552DE9 2FEF63 7FEFCC 59D3AA 528B51 674344 7FEFBA 498E50 5047C4 4D95D6 7FEC51 397956 78FC8F 4E8B0B 7FDCA3 5010ED 41ECE4 44B851 7FEBD0 58FEEE 73865C 61BFC0 7FEC07 574022 5333BD 44834E 7FDE52 3E4B95 7CE7B2 000FFF 00 11ECD1,-14.4236,2026-07-21T00:23:59.347+00:00,8.413837,1784593439278.303,255,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.05500528636899089,-44.22208294541263,9.308594606502663,76.71589606078199,0.0161035582206346,0.030549410102959917,0.2946265565605778,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:23:59.919+00:00,14.300000,117474.200000,1.219166,4095,0,02,00,FFFFFFFF,32,2.93041621,3.04656103,2.20462947,1.35482248,1.10196741,0.50913588,2.20680400,1.19467667,1.05169443,1.49411914,2.20498166,0.89102215,1.00962066,0.96102771,2.20715917,0.63979515,1.98039944,0.97816467,2.20761493,1.00572783,0.76650000,0.81094897,2.20546484,1.17771695,1.81741065,1.36511510,2.20466416,1.14266337,1.06412288,0.80758779,2.20737020,0.71074260,SD 02 00 FFFFFFFF 91F05A 945EE6 7FD823 614B2C 552D54 2FEF14 7FE84A 59D41D 528B4D 67430E 7FDAC1 498E93 504706 4D95AC 7FEAED 397934 78FC93 4E8B2E 7FEE4F 501091 41ECA6 44B89A 7FDE58 58FF26 7385CC 61C024 7FD865 574026 5333DC 448333 7FEC7E 3E4BBC 7CD7B2 000FFF 00 11ECD6,30.4906,2026-07-21T00:23:59.949+00:00,9.015103,1784593439878.293,273,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.04530806600664698,-44.143525683799986,9.29360193993,76.59174818966176,0.024248297092384772,0.03395336414920594,0.29685772297640955,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:00.475+00:00,15.500000,117475.400000,1.217945,4095,0,02,00,FFFFFFFF,32,2.93003425,3.04636802,2.20718601,1.35481700,1.10198279,0.50914983,2.20784127,1.19467230,1.05175181,1.49414060,2.20777916,0.89102060,1.00964666,0.96100981,2.20766494,0.63979427,1.98032414,0.97817344,2.20752599,1.00576046,0.76652724,0.81095832,2.20746493,1.17775533,1.81745571,1.36512992,2.20743651,1.14272370,1.06417492,0.80759761,2.20517040,0.71074145,SD 02 00 FFFFFFFF 91EE42 945DE3 7FEB20 614B1C 552D88 2FEF5A 7FEFFD 59D40F 528C15 674348 7FEF87 498E8D 504763 4D956A 7FEEAE 397930 78FBF4 4E8B4E 7FEDA6 501106 41ED18 44B8C0 7FED32 58FFA2 738633 61C04F 7FECFC 5740ED 533490 44835B 7FDC28 3E4BB7 7CB7B2 000FFF 00 11ECE2,-4.9107,2026-07-21T00:24:00.469+00:00,9.536028,1784593440411.633,289,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.02291438408390626,-44.09950082245384,9.280478163502615,76.50322955957813,0.025270011210607554,0.035304940484487006,0.2960537092875552,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:01.032+00:00,16.100000,117476.000000,1.219166,4095,0,02,00,FFFFFFFF,32,2.93019530,3.04641348,2.20704867,1.35484133,1.10202835,0.50914505,2.20784232,1.19471325,1.05167520,1.49418871,2.20532025,0.89101282,1.00966651,0.96104805,2.20740125,0.63979997,1.98040844,0.97818523,2.20755441,1.00574149,0.76649905,0.81094897,2.20536178,1.17770860,1.81752965,1.36508097,2.20473512,1.14272067,1.06415352,0.80758337,2.20687082,0.71074030,SD 02 00 FFFFFFFF 91EF24 945E20 7FEA1B 614B63 552E22 2FEF42 7FEFFF 59D492 528B0A 6743CA 7FDD45 498E6F 5047AA 4D95F7 7FECB9 39794A 78FCA6 4E8B79 7FEDDC 5010C2 41ECA2 44B89A 7FDD94 58FF0B 7386DC 61BFC1 7FD8EC 5740E3 533446 448321 7FE8C9 3E4BB2 7CD7B2 000FFF 00 11ECE8,-37.4409,2026-07-21T00:24:00.994+00:00,10.060812,1784593440944.972,305,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.06809314720830817,-44.206401290675956,9.30809197728166,76.6831341135329,0.019138182615248165,0.030811945809794634,0.29454037415531353,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:01.589+00:00,17.200000,117477.100000,1.217945,4095,0,02,00,FFFFFFFF,32,2.93040267,3.04645298,2.20721548,1.35481734,1.10207214,0.50913907,2.20728495,1.19468355,1.05169070,1.49422979,2.20760178,0.89097651,1.00966260,0.96103720,2.20798130,0.63979383,1.98045153,0.97817920,2.20757599,1.00584246,0.76650717,0.81095167,2.20554687,1.17770395,1.81749946,1.36510717,2.20709077,1.14271218,1.06412924,0.80758853,2.20535074,0.71072880,SD 02 00 FFFFFFFF 91F047 945E55 7FEB58 614B1D 552EB6 2FEF24 7FEBDC 59D433 528B40 674439 7FEE36 498DE3 50479C 4D95CF 7FF107 39792E 78FD01 4E8B63 7FEE05 50122C 41ECC4 44B8A5 7FDEF4 58FEFC 738697 61C00D 7FEA6B 5740C7 5333F2 448336 7FDD7F 3E4B80 7CB7B2 000FFF 00 11ECF3,18.3023,2026-07-21T00:24:01.609+00:00,10.673843,1784593441544.977,323,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.05101205116497267,-44.236494956579364,9.309725026793528,76.7428651798827,0.017976045064610226,0.03212237233772056,0.29459942099087627,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:02.148+00:00,17.800000,117477.700000,1.219166,4095,0,02,00,FFFFFFFF,32,2.93027725,3.04662959,2.20462263,1.35481323,1.10207539,0.50913747,2.20457323,1.19467886,1.05170476,1.49413283,2.20454905,0.89102137,1.00963520,0.96105401,2.20688555,0.63980961,1.98046432,0.97818468,2.20506578,1.00576632,0.76650072,0.81094675,2.20508786,1.17773460,1.81761102,1.36508407,2.20479189,1.14273977,1.06412692,0.80756249,2.20732547,0.71072328,SD 02 00 FFFFFFFF 91EF97 945F42 7FD816 614B11 552EC1 2FEF1C 7FD7B8 59D424 528B71 674333 7FD78A 498E90 50473A 4D960D 7FE8E5 397976 78FD1C 4E8B77 7FDB61 50111B 41ECA9 44B891 7FDB8B 58FF5F 738796 61BFCA 7FD958 574122 5333EA 4482CC 7FEC29 3E4B68 7CD7B2 000FFF 00 11ECF9,-191.1673,2026-07-21T00:24:01.957+00:00,11.023115,1784593441878.32,333,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.03734699065345336,-44.256831726476165,9.320275301044209,76.77339017462938,0.01850546114188936,0.030556792392959227,0.29370620694489646,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:02.705+00:00,18.900000,117478.800000,1.217945,4095,0,02,00,FFFFFFFF,32,2.93022808,3.04651483,2.20751335,1.35478547,1.10212865,0.50911633,2.20814555,1.19472826,1.05168553,1.49413912,2.20790812,0.89100737,1.00962933,0.96105293,2.20509837,0.63980720,1.98029715,0.97817728,2.20704604,1.00576604,0.76650980,0.81095118,2.20782758,1.17773181,1.81756333,1.36517542,2.20756599,1.14273522,1.06414803,0.80757355,2.20772863,0.71073248,SD 02 00 FFFFFFFF 91EF52 945EA8 7FED8E 614AC0 552F75 2FEEB2 7FF23F 59D4C2 528B2E 674344 7FF07C 498E5A 504725 4D9609 7FDB9F 39796B 78FBBB 4E8B5C 7FEA16 50111A 41ECCF 44B8A3 7FEFE3 58FF56 738729 61C0D3 7FEDF2 574113 533433 4482F9 7FEF27 3E4B90 7CB7B2 000FFF 00 11ED04,129.0014,2026-07-21T00:24:02.834+00:00,11.899211,1784593442778.364,360,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.07782297937051762,-44.1964589917369,9.30067075711569,76.66642556032761,0.021334555861370497,0.030288755912189214,0.29670374581355924,0.0,-2.842170943040401e-15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:03.260+00:00,20.100000,117480.000000,1.218555,4095,0,02,00,FFFFFFFF,32,2.93027368,3.04661469,2.20764073,1.35480775,1.10207066,0.50913348,2.20787654,1.19471075,1.05171652,1.49411655,2.20732599,0.89102656,1.00963548,0.96102120,2.20728495,0.63980084,1.98043354,0.97816440,2.20750388,1.00577775,0.76648638,0.81095758,2.20774494,1.17771912,1.81753446,1.36512957,2.20776389,1.14272279,1.06412346,0.80758951,2.20561786,0.71075595,SD 02 00 FFFFFFFF 91EF92 945F2E 7FEE80 614B01 552EB1 2FEF08 7FF040 59D48A 528B9A 674307 7FEC2A 498EA4 50473B 4D9594 7FEBDC 39794E 78FCDB 4E8B2D 7FED7C 501144 41EC6D 44B8BD 7FEF46 58FF2D 7386E7 61C04E 7FEF6A 5740EA 5333DE 44833A 7FDF7B 3E4BF6 7CC7B1 000FFF 00 11ED10,14.7217,2026-07-21T00:24:03.276+00:00,12.341349,1784593443211.709,373,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.00805644342555772,-44.18060367154171,9.304291963423589,76.65362775888678,0.021213936461514593,0.030561324392121142,0.29528257114534173,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:03.817+00:00,20.600000,117480.500000,1.219165,4095,0,02,00,FFFFFFFF,32,2.93025088,3.04651036,2.20708392,1.35484545,1.10207776,0.50913548,2.20791497,1.19472888,1.05171250,1.49415023,2.20770810,0.89102060,1.00964610,0.96103801,2.20550376,0.63979800,1.98041128,0.97816933,2.20485077,1.00578528,0.76649809,0.81095807,2.20468413,1.17771819,1.81747977,1.36511682,2.20701131,1.14277797,1.06411738,0.80757084,2.20753862,0.71076745,SD 02 00 FFFFFFFF 91EF72 945EA2 7FEA5E 614B6F 552EC9 2FEF12 7FF089 59D4C4 528B8C 674362 7FEF00 498E8D 504761 4D95D2 7FDEA2 397941 78FCAC 4E8B3F 7FD9C8 50115F 41EC9E 44B8BF 7FD88B 58FF2A 73866A 61C029 7FE9D4 5741A0 5333C9 4482EE 7FEDBE 3E4C28 7CD7B1 000FFF 00 11ED15,-96.8912,2026-07-21T00:24:03.719+00:00,12.785966,1784593443645.056,386,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.09181061567161451,-44.129551234811125,9.28626937501362,76.5451788090014,0.02309581252635115,0.03596279147618606,0.29335388456214506,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:04.374+00:00,21.800000,117481.700000,1.217334,4095,0,02,00,FFFFFFFF,32,2.93021169,3.04653868,2.20509049,1.35479746,1.10202421,0.50914924,2.20474458,1.19471169,1.05169098,1.49412654,2.20463840,0.89102293,1.00963156,0.96101089,2.20463735,0.63980041,1.98034024,0.97817235,2.20460213,1.00580230,0.76650430,0.81097678,2.20491122,1.17775998,1.81747059,1.36518508,2.20703499,1.14275008,1.06407893,0.80757993,2.20500112,0.71072121,SD 02 00 FFFFFFFF 91EF3B 945EC8 7FDB90 614AE3 552E14 2FEF57 7FD8FE 59D48D 528B41 674322 7FD834 498E96 50472D 4D956E 7FD832 39794C 78FC16 4E8B4A 7FD7EF 50119C 41ECB8 44B90B 7FDA3B 58FFB1 738655 61C0EF 7FEA01 574144 533344 448313 7FDAE6 3E4B5F 7CA7B1 000FFF 00 11ED21,-653.4119,2026-07-21T00:24:03.719+00:00,12.785966,1784593443645.056,386,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.09181061567161451,-44.129551234811125,9.28626937501362,76.5451788090014,0.02309581252635115,0.03596279147618606,0.29335388456214506,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:04.930+00:00,22.300000,117482.200000,1.219165,4095,0,02,00,FFFFFFFF,32,2.93016964,3.04669518,2.20676980,1.35478650,1.10203693,0.50914186,2.20746862,1.19469606,1.05171365,1.49415504,2.20774021,0.89098610,1.00966316,0.96101957,2.20790181,0.63980588,1.98038760,0.97815398,2.20534496,1.00579728,0.76650908,0.81095315,2.20734073,1.17772562,1.81756333,1.36508821,2.20524033,1.14275402,1.06411276,0.80758607,2.20489440,0.71074007,SD 02 00 FFFFFFFF 91EF00 945F9A 7FE809 614AC3 552E3F 2FEF32 7FED39 59D45B 528B90 67436F 7FEF3D 498E08 50479E 4D958E 7FF070 397965 78FC7A 4E8B07 7FDD74 50118A 41ECCC 44B8AB 7FEC46 58FF42 738729 61BFD6 7FDCAD 574151 5333B9 44832C 7FDA1B 3E4BB1 7CD7B1 000FFF 00 11ED26,378.446,2026-07-21T00:24:05.309+00:00,14.375092,1784593445245.078,434,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.08222916383742715,-44.18592230151077,9.30278008841855,76.65568757693225,0.020329359114690308,0.030741272575487963,0.29463945454686813,0.0,2.842170943040401e-15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
