"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B210423113 +++ Firmware version: 40.51"
"7/23/2026","2:31 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
75078.400000, 0, 0, 0, 35.1, 1.220703, 4095.000000, 0, 2.93703182, 3.05083393, 2.20783180, 1.35339726, 1.10180441, 0.48608833, 2.20794708, 1.19333693, 1.05024694, 1.49573029, 2.20744757, 0.89001462, 1.00940317, 0.96005169, 2.20791286, 0.63969681, 1.98400084, 0.97786836, 2.20731073, 1.00525740, 0.76650526, 0.81077914, 2.20496432, 1.17636825, 1.81878344, 1.36407365, 2.20712234, 1.14351546, 1.06347075, 0.80786705, 2.20760651, 0.71058133
75078.900000, 0, 0, 0, 35.1, 1.218262, 4095.000000, 0, 2.93694679, 3.05083393, 2.20756546, 1.35335479, 1.10180263, 0.48609401, 2.20777442, 1.19331131, 1.05029051, 1.49571844, 2.20542488, 0.89001877, 1.00937438, 0.96006036, 2.20515568, 0.63969067, 1.98390311, 0.97784862, 2.20471777, 1.00526576, 0.76648089, 0.81076585, 2.20722337, 1.17629093, 1.81880051, 1.36412499, 2.20708550, 1.14348270, 1.06345746, 0.80790095, 2.20797708, 0.71058685
75079.500000, 0, 0, 0, 35.1, 1.220703, 4095.000000, 0, 2.93702967, 3.05058090, 2.20766704, 1.35335993, 1.10182127, 0.48609754, 2.20772547, 1.19331694, 1.05028822, 1.49575140, 2.20768546, 0.89002784, 1.00942777, 0.96002567, 2.20775389, 0.63971498, 1.98390216, 0.97787493, 2.20762757, 1.00528946, 0.76650072, 0.81075945, 2.20816555, 1.17633918, 1.81881802, 1.36415530, 2.20805605, 1.14349756, 1.06347306, 0.80789800, 2.20838563, 0.71056890
75080.000000, 128, 0, 0, 35.1, 1.217041, 4095.000000, 1, 2.93708255, 3.05058463, 2.20859572, 1.35334041, 1.10182511, 0.48608656, 2.20719180, 1.19335942, 1.05028478, 1.49576548, 2.20012997, 0.89001436, 1.00941631, 0.96004492, 2.19245914, 0.63972177, 1.98387275, 0.97788617, 2.19719180, 1.00528277, 0.76647993, 0.81077176, 0.91373184, 1.17632310, 1.81872084, 1.36412636, 1.27186646, 1.14346663, 1.06343405, 0.80787835, 1.55360764, 0.71054383
75080.600000, 128, 0, 0, 35.1, 1.218262, 4095.000000, 1, 2.93600172, 3.04994582, 1.76621406, 1.35293328, 1.10171478, 0.48608225, 1.91768944, 1.19327383, 1.05005517, 1.49571288, 2.01833010, 0.88991173, 1.00931372, 0.95995927, 2.08387030, 0.63968607, 1.98360949, 0.97778147, 2.12888660, 1.00512273, 0.76642880, 0.81065142, 2.15592537, 1.17595077, 1.81856938, 1.36318260, 2.17520061, 1.14294078, 1.06310087, 0.80779262, 2.18681983, 0.71038580
75081.100000, 128, 0, 0, 35.1, 1.216431, 4095.000000, 1, 2.93370012, 3.04753076, 2.19346249, 1.35173400, 1.10123507, 0.48601560, 2.19761198, 1.19295835, 1.04955219, 1.49561696, 2.20279212, 0.88962848, 1.00908788, 0.95973462, 2.20416118, 0.63960701, 1.98320542, 0.97755182, 2.20436352, 1.00485149, 0.76632080, 0.81052887, 2.20691660, 1.17575011, 1.81841882, 1.36262484, 2.20746335, 1.14259092, 1.06274869, 0.80776143, 2.20758546, 0.71031518
75081.700000, 128, 0, 0, 35.1, 1.218262, 4095.000000, 1, 2.93283542, 3.04664748, 2.20495065, 1.35110661, 1.10097397, 0.48592856, 2.20491490, 1.19279096, 1.04932783, 1.49552030, 2.20651464, 0.88952975, 1.00895513, 0.95962596, 2.20722180, 0.63955664, 1.98286164, 0.97742385, 2.20759967, 1.00467310, 0.76625510, 0.81045038, 2.20777442, 1.17560635, 1.81825819, 1.36221421, 2.20531762, 1.14238449, 1.06249219, 0.80771968, 2.20725442, 0.71024549
75082.300000, 128, 0, 0, 35.1, 1.218872, 4095.000000, 1, 2.93233043, 3.04614374, 2.20740336, 1.35059844, 1.10085364, 0.48590935, 2.20740862, 1.19269946, 1.04919977, 1.49553771, 2.20522456, 0.88946394, 1.00890260, 0.95953925, 2.20447967, 0.63952029, 1.98265018, 0.97732521, 2.20464944, 1.00457388, 0.76621736, 0.81040535, 2.20437613, 1.17553988, 1.81825251, 1.36189727, 2.20457638, 1.14216112, 1.06225363, 0.80767694, 2.20444445, 0.71022962
75082.800000, 128, 0, 0, 35.1, 1.214600, 4095.000000, 1, 2.93217852, 3.04606625, 2.20434512, 1.35043398, 1.10077234, 0.48585701, 2.20484656, 1.19267604, 1.04911612, 1.49549179, 2.20461370, 0.88937378, 1.00883162, 0.95951216, 2.20483184, 0.63951131, 1.98255015, 0.97719781, 2.20722653, 1.00443537, 0.76618845, 0.81038911, 2.20785759, 1.17547064, 1.81818774, 1.36179713, 2.20741599, 1.14199838, 1.06206593, 0.80770396, 2.20776810, 0.71018063
75083.400000, 128, 0, 0, 35.1, 1.218872, 4095.000000, 1, 2.93184265, 3.04592543, 2.20775021, 1.35019843, 1.10064375, 0.48584878, 2.20757599, 1.19263607, 1.04903046, 1.49548549, 2.20784180, 0.88935409, 1.00878383, 0.95945689, 2.20544644, 0.63947802, 1.98246102, 0.97713753, 2.20745230, 1.00437936, 0.76615023, 0.81036967, 2.20766073, 1.17537451, 1.81813960, 1.36167602, 2.20525137, 1.14190292, 1.06192617, 0.80766810, 2.20733442, 0.71014912
