pcnose_host_time_utc,pcnose_elapsed_s,pcnose_device_time_s,pcnose_therm1_volts,pcnose_battery_raw,pcnose_flag,pcnose_sd_field1_hex,pcnose_sd_field2_hex,pcnose_sensor_mask_hex,pcnose_active_sensor_count,pcnose_S1_kohm,pcnose_S2_kohm,pcnose_S3_kohm,pcnose_S4_kohm,pcnose_S5_kohm,pcnose_S6_kohm,pcnose_S7_kohm,pcnose_S8_kohm,pcnose_S9_kohm,pcnose_S10_kohm,pcnose_S11_kohm,pcnose_S12_kohm,pcnose_S13_kohm,pcnose_S14_kohm,pcnose_S15_kohm,pcnose_S16_kohm,pcnose_S17_kohm,pcnose_S18_kohm,pcnose_S19_kohm,pcnose_S20_kohm,pcnose_S21_kohm,pcnose_S22_kohm,pcnose_S23_kohm,pcnose_S24_kohm,pcnose_S25_kohm,pcnose_S26_kohm,pcnose_S27_kohm,pcnose_S28_kohm,pcnose_S29_kohm,pcnose_S30_kohm,pcnose_S31_kohm,pcnose_S32_kohm,pcnose_raw_frame,pose_minus_pcnose_ms,pose_host_timestamp_utc,pose_elapsed_s,camera_timestamp_ms,frame_number,tag_0_visible,tag_0_rms_px,tag_0_cam_x_cm,tag_0_cam_y_cm,tag_0_cam_z_cm,tag_0_cam_rvec_x_rad,tag_0_cam_rvec_y_rad,tag_0_cam_rvec_z_rad,tag_0_desk_x_cm,tag_0_desk_y_cm,tag_0_desk_z_cm,tag_0_desk_rvec_x_rad,tag_0_desk_rvec_y_rad,tag_0_desk_rvec_z_rad,tag_1_visible,tag_1_rms_px,tag_1_cam_x_cm,tag_1_cam_y_cm,tag_1_cam_z_cm,tag_1_cam_rvec_x_rad,tag_1_cam_rvec_y_rad,tag_1_cam_rvec_z_rad,tag_1_desk_x_cm,tag_1_desk_y_cm,tag_1_desk_z_cm,tag_1_desk_rvec_x_rad,tag_1_desk_rvec_y_rad,tag_1_desk_rvec_z_rad,tag_2_visible,tag_2_rms_px,tag_2_cam_x_cm,tag_2_cam_y_cm,tag_2_cam_z_cm,tag_2_cam_rvec_x_rad,tag_2_cam_rvec_y_rad,tag_2_cam_rvec_z_rad,tag_2_desk_x_cm,tag_2_desk_y_cm,tag_2_desk_z_cm,tag_2_desk_rvec_x_rad,tag_2_desk_rvec_y_rad,tag_2_desk_rvec_z_rad,tag_3_visible,tag_3_rms_px,tag_3_cam_x_cm,tag_3_cam_y_cm,tag_3_cam_z_cm,tag_3_cam_rvec_x_rad,tag_3_cam_rvec_y_rad,tag_3_cam_rvec_z_rad,tag_3_desk_x_cm,tag_3_desk_y_cm,tag_3_desk_z_cm,tag_3_desk_rvec_x_rad,tag_3_desk_rvec_y_rad,tag_3_desk_rvec_z_rad,tag_4_visible,tag_4_rms_px,tag_4_cam_x_cm,tag_4_cam_y_cm,tag_4_cam_z_cm,tag_4_cam_rvec_x_rad,tag_4_cam_rvec_y_rad,tag_4_cam_rvec_z_rad,tag_4_desk_x_cm,tag_4_desk_y_cm,tag_4_desk_z_cm,tag_4_desk_rvec_x_rad,tag_4_desk_rvec_y_rad,tag_4_desk_rvec_z_rad,tag_5_visible,tag_5_rms_px,tag_5_cam_x_cm,tag_5_cam_y_cm,tag_5_cam_z_cm,tag_5_cam_rvec_x_rad,tag_5_cam_rvec_y_rad,tag_5_cam_rvec_z_rad,tag_5_desk_x_cm,tag_5_desk_y_cm,tag_5_desk_z_cm,tag_5_desk_rvec_x_rad,tag_5_desk_rvec_y_rad,tag_5_desk_rvec_z_rad,tag_6_visible,tag_6_rms_px,tag_6_cam_x_cm,tag_6_cam_y_cm,tag_6_cam_z_cm,tag_6_cam_rvec_x_rad,tag_6_cam_rvec_y_rad,tag_6_cam_rvec_z_rad,tag_6_desk_x_cm,tag_6_desk_y_cm,tag_6_desk_z_cm,tag_6_desk_rvec_x_rad,tag_6_desk_rvec_y_rad,tag_6_desk_rvec_z_rad,cube_pose_valid,cube_used_tag_ids,cube_rms_px,cube_cam_x_cm,cube_cam_y_cm,cube_cam_z_cm,cube_cam_rvec_x_rad,cube_cam_rvec_y_rad,cube_cam_rvec_z_rad,cube_desk_x_cm,cube_desk_y_cm,cube_desk_z_cm,cube_desk_rvec_x_rad,cube_desk_rvec_y_rad,cube_desk_rvec_z_rad,snout_position_valid,snout_cam_x_cm,snout_cam_y_cm,snout_cam_z_cm,snout_desk_x_cm,snout_desk_y_cm,snout_desk_z_cm
2026-07-21T16:06:51.315+00:00,0.000000,69746.100000,1.217940,4095,0,02,00,FFFFFFFF,32,2.93066494,3.04740030,2.20690976,1.35541141,1.10266367,0.50851146,2.20545012,1.19484738,1.05156675,1.49447035,2.20690029,0.89101904,1.00995255,0.96098513,2.20733494,0.63984662,1.98056757,0.97845666,2.20786706,1.00619728,0.76662306,0.81108139,2.20781811,1.17780300,1.81785166,1.36604643,2.20484761,1.14402753,1.06480968,0.80765287,2.20693080,0.71113540,SD 02 00 FFFFFFFF 91F1B7 94634C 7FE913 6151E2 553685 2FE2D8 7FDE3C 59D63F 528990 6746C3 7FE901 498E87 504BA9 4D950F 7FEC3B 397A1F 78FDF6 4E8F57 7FF02E 501724 41EEA9 44BAB4 7FEFD1 59003C 7389BC 61CAB1 7FD9C2 5751B8 533D23 44843C 7FE93B 3E5267 7CB791 000FFF 00 0AA475,-105.0665,2026-07-21T16:06:51.210+00:00,0.006129,1784650011140.646,4,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.08214239311045816,5.7173038314027895,21.44598349895157,55.900449968099394,0.061802570074765535,-0.4672454593098985,-3.0342812543525497,40.44435743031482,-11.574874013916954,-17.008711861244944,0.018531204270499372,0.017028399486958022,1.6999131989868346,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.13066168018560118,-9.277922210668788,-12.093319249574298,82.53273118202976,-0.26484733149560546,0.17118244987265535,1.502861288696841,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,True,2,0.08214239311047429,5.2629169143746415,22.969234650785697,60.69773687038205,2.8639280169945955,0.09506414196801292,0.0928312481369476,40.56121082288428,-11.372063095987224,-11.960352109706173,2.3439982283908343,-2.0785929945360193,0.03319381358958963,True,6.948266986667349,-8.21522208773537,77.7347720522815,6.073868871465981,-15.66653067585574,-4.3608713337879745
2026-07-21T16:06:51.824+00:00,1.200000,69747.300000,1.217940,4095,0,02,00,FFFFFFFF,32,2.93082104,3.04766122,2.20715286,1.35549884,1.10262608,0.50850907,2.20797603,1.19489334,1.05159716,1.49444148,2.20758967,0.89103875,1.00992766,0.96101442,2.20782916,0.63985889,1.98056189,0.97842951,2.20745441,1.00617552,0.76661781,0.81109912,2.20764757,1.17783334,1.81787398,1.36608989,2.20775442,1.14405150,1.06476803,0.80763912,2.20813870,0.71113862,SD 02 00 FFFFFFFF 91F292 9464AA 7FEAE1 6152E1 553606 2FE2CC 7FF0FD 59D6D2 5289FA 674675 7FEE1F 498ED3 504B50 4D957B 7FEFE6 397A57 78FDEA 4E8EF4 7FED1E 5016D6 41EE93 44BAFC 7FEE8D 59009E 7389EF 61CB2F 7FEF58 575207 533C93 448404 7FF232 3E5275 7CB78F 000FFF 00 0AA481,-24.0043,2026-07-21T16:06:51.800+00:00,0.59636,1784650011744.771,22,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.10116602218966636,5.716393578826969,21.44686583494733,55.90411526930076,0.06324883669140394,-0.46453003716038255,-3.0345915813783275,40.450242247308736,-11.43297713079522,-17.23249077120919,0.022828957367993803,0.01324014613302108,1.7009270512237826,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.11264543951542746,-9.284694150746962,-12.111911871312516,82.59998775758106,-0.26766119242202896,0.16468702391695364,1.502772441653831,0.0,-3.552713678800501e-16,1.1368683772161604e-14,0.0,0.0,0.0,True,2,0.1011660221897377,5.257548196834234,22.961328987885928,60.703759577313306,2.8656652798719344,0.09520959861421813,0.09423225329045296,40.570147311786954,-11.255461626401148,-12.183249815299655,2.34753240049796,-2.0797434582700185,0.02724752626137412,True,6.936049404157468,-8.25347141579582,77.68581434661236,6.091856016661535,-15.621469721789765,-4.583465778129403
2026-07-21T16:06:52.381+00:00,1.700000,69747.800000,1.218550,4095,0,02,00,FFFFFFFF,32,2.93073408,3.04761351,2.20751230,1.35543266,1.10266456,0.50850548,2.20753178,1.19488990,1.05159286,1.49446887,2.20777968,0.89103123,1.00994248,0.96102120,2.20792392,0.63985319,1.98066182,0.97845748,2.20733178,1.00615572,0.76661470,0.81109198,2.20784285,1.17785563,1.81784641,1.36610161,2.20713497,1.14401903,1.06476167,0.80764771,2.20775389,0.71112389,SD 02 00 FFFFFFFF 91F218 94646A 7FED8C 615220 553688 2FE2BA 7FEDB1 59D6C7 5289EB 6746BF 7FEF88 498EB6 504B85 4D9594 7FF09A 397A3D 78FEBD 4E8F5A 7FEC35 50168F 41EE86 44BADF 7FF000 5900E6 7389B0 61CB51 7FEABF 57519C 533C7D 448427 7FEF57 3E5235 7CC78F 000FFF 00 0AA486,24.1582,2026-07-21T16:06:52.403+00:00,1.201038,1784650012345.336,40,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.10810124055746784,5.711973098544293,21.43884595811477,55.88908263051993,0.06977044385044906,-0.46355050999345937,-3.0338303078103857,40.41106464001429,-11.471227330396884,-17.429220035272795,0.020856603629741625,0.018918354229863495,1.7004221194459523,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.16076063623967976,-9.296254339278924,-12.115756396467454,82.67084289461474,-0.26483275524259914,0.162915876857522,1.5036477307270093,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.0,True,2,0.1081012405575948,5.2314735253992914,22.949335672171713,60.68785997445914,2.8660183110076094,0.09640592655105033,0.10038879063238702,40.541162830374056,-11.268893631943902,-12.381165108065284,2.3433484332250805,-2.076859337924295,0.02997012477833846,True,6.884784768527179,-8.274842152931933,77.65514012809015,6.0763065152272135,-15.582338562906932,-4.690964412636026
2026-07-21T16:06:52.938+00:00,2.900000,69749.000000,1.217940,4095,0,02,00,FFFFFFFF,32,2.93080464,3.04735035,2.20770126,1.35546146,1.10265479,0.50850907,2.20746125,1.19491148,1.05159487,1.49445703,2.20726547,0.89102578,1.00990138,0.96101659,2.20545485,0.63984947,1.98078829,0.97848572,2.20705393,1.00618027,0.76663191,0.81107475,2.20540069,1.17782622,1.81784991,1.36611645,2.20475667,1.14400963,1.06480881,0.80766540,2.20719812,0.71114483,SD 02 00 FFFFFFFF 91F27B 946309 7FEEF3 615274 553667 2FE2CC 7FED2B 59D70C 5289F2 67469F 7FEBB7 498EA1 504AF2 4D9583 7FDE45 397A2C 78FFC8 4E8FC1 7FEA25 5016E7 41EECE 44BA99 7FDDDE 590087 7389B8 61CB7C 7FD915 57517D 533D20 44846F 7FEB37 3E5290 7CB791 000FFF 00 0AA492,16.7894,2026-07-21T16:06:52.954+00:00,1.750662,1784650012876.325,56,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.12165678030575927,5.714128700795872,21.449109828705037,55.91332282250941,0.05976279336484149,-0.468660161384742,-3.0345661478771313,40.468620478010244,-11.431856335546025,-17.26217572675572,0.025225122501245614,0.016705461275847704,1.7021151806875103,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.05373802735072153,-9.294066836287108,-12.11447836602532,82.64567976510668,-0.2648208732684587,0.16609539809430093,1.5011315955124966,0.0,3.552713678800501e-16,0.0,0.0,0.0,0.0,True,2,0.12165678030523859,5.266584687565408,22.977070809092474,60.7097548666823,2.863112873161819,0.09436716586350656,0.09089379485846617,40.60650011019871,-11.249680031238203,-12.213559900916925,2.346586387258852,-2.0762569514871694,0.023926286149617275,True,6.951814675147641,-8.192840704203196,77.77339840709946,6.16123613109163,-15.651357755693933,-4.485666439448437
2026-07-21T16:06:53.494+00:00,3.500000,69749.600000,1.217940,4095,0,02,00,FFFFFFFF,32,2.93093294,3.04727730,2.20729442,1.35542066,1.10265716,0.50850349,2.20803973,1.19493180,1.05157019,1.49449219,2.20801446,0.89103460,1.00990893,0.96103178,2.20773810,0.63985845,1.98072482,0.97844980,2.20741178,1.00617497,0.76660968,0.81108779,2.20789233,1.17784510,1.81779172,1.36613680,2.20768020,1.14402298,1.06481923,0.80765877,2.20769073,0.71114875,SD 02 00 FFFFFFFF 91F32F 9462A7 7FEBEE 6151FD 55366F 2FE2B0 7FF176 59D74D 52899C 6746FE 7FF146 498EC3 504B0D 4D95BB 7FEF39 397A55 78FF42 4E8F3E 7FECCD 5016D4 41EE71 44BACE 7FF05E 5900C4 738933 61CBB7 7FEECB 5751A9 533D44 448454 7FEEDF 3E52A1 7CB791 000FFF 00 0AA498,-38.2977,2026-07-21T16:06:53.456+00:00,2.25285,1784650013409.791,72,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.0842992677165763,5.714313919169323,21.44018608731789,55.89019853823983,0.06783140464438743,-0.4653988188614874,-3.0332941821983517,40.432427744226615,-11.522723339097485,-17.18073561442005,0.017368362089815126,0.01986900007393377,1.7011155179330357,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.11603043101148562,-9.283296040757083,-12.102867106853369,82.58602818627668,-0.2641900325005563,0.16815671141340222,1.502637605649705,0.0,-3.552713678800501e-16,0.0,0.0,0.0,0.0,True,2,0.08429926771661655,5.239641863123356,22.95684312349981,60.687610441793296,2.864821095668204,0.09679230245148714,0.09853160482381589,40.55346945178134,-11.306890855527438,-12.133014510534077,2.3434382732694363,-2.0754600929663,0.03479271841822375,True,6.916438247489564,-8.245238951629839,77.6931901965208,6.078173051313433,-15.624619965842399,-4.492172399747358
2026-07-21T16:06:54.050+00:00,4.600000,69750.700000,1.218550,4095,0,02,00,FFFFFFFF,32,2.93080108,3.04745174,2.20759493,1.35544261,1.10267521,0.50851226,2.20794497,1.19494212,1.05150248,1.49446591,2.20776126,0.89100711,1.00993605,0.96098459,2.20783180,0.63985889,1.98067319,0.97846022,2.20780179,1.00622156,0.76662235,0.81107942,2.20798761,1.17781446,1.81797375,1.36613266,2.20539859,1.14399992,1.06475820,0.80763224,2.20697132,0.71114667,SD 02 00 FFFFFFFF 91F276 946391 7FEE29 61523D 5536AC 2FE2DC 7FF0C2 59D76E 5288B0 6746B7 7FEF65 498E59 504B6E 4D950D 7FEFEB 397A57 78FED5 4E8F64 7FEFB2 50177B 41EEA6 44BAAC 7FF113 590061 738AD3 61CBAB 7FDDDA 57515D 533C71 4483E8 7FE988 3E5298 7CC791 000FFF 00 0AA4A3,9.7194,2026-07-21T16:06:54.060+00:00,2.857477,1784650014009.026,90,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.11365658004700907,5.714343184862756,21.455817905953968,55.92895962009258,0.054512637240546155,-0.46186890284895815,-3.0370571708676892,40.43384307056955,-11.380378450452577,-17.245388829770445,0.027475576905775654,0.00775188368803403,1.7009971026454056,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.04958952112361641,-9.284753318174289,-12.105069256390292,82.5842793891353,-0.2670352007115005,0.16331199899021895,1.5017560352229613,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0.11365658004727829,5.2856367860010876,22.962884761164478,60.73371604257119,2.867896123271067,0.0923968540399224,0.08605117386110221,40.55317535540556,-11.234949455748596,-12.195108226165951,2.351165162687683,-2.0830029827685412,0.020804400308728724,True,6.972368526792048,-8.286742070187014,77.65078061264461,6.074077696705063,-15.649549076730256,-4.627119750991676
2026-07-21T16:06:54.611+00:00,5.200000,69751.300000,1.216719,4095,0,02,00,FFFFFFFF,32,2.93065568,3.04748677,2.20497588,1.35544946,1.10262964,0.50852003,2.20723074,1.19493087,1.05159257,1.49445777,2.20769178,0.89103279,1.00992431,0.96098133,2.20781706,0.63984859,1.98060593,0.97846187,2.20769810,1.00621040,0.76660968,0.81110035,2.20783022,1.17778784,1.81789236,1.36617370,2.20522561,1.14405150,1.06477902,0.80767399,2.20752704,0.71114138,SD 02 00 FFFFFFFF 91F1AA 9463C0 7FDAB6 615251 553612 2FE303 7FEB75 59D74A 5289EA 6746A1 7FEEE1 498EBC 504B44 4D9501 7FEFCF 397A28 78FE47 4E8F6A 7FEEED 501753 41EE71 44BB01 7FEFE8 59000B 738A19 61CC22 7FDC91 575207 533CB9 448492 7FEDA8 3E5281 7C978F 000FFF 00 0AA4A9,58.9897,2026-07-21T16:06:54.670+00:00,3.466444,1784650014606.946,108,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.08270920722853481,5.7181271334886485,21.446127865321067,55.91097761371377,0.06703421486201894,-0.4741467073393902,-3.0322266578615196,40.4513546489407,-11.302118316693528,-17.329399699090082,0.029289336788532308,0.017797638784725896,1.7030442461611859,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.09297954727794677,-9.281768787718418,-12.105628254822346,82.62503475442367,-0.2702717044706495,0.16086481816976042,1.5018363296452186,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,True,2,0.08270920722858044,5.245334142541161,22.990518476838208,60.69971938249777,2.8591170324638906,0.09634450009844815,0.09764840937711884,40.60588123645782,-11.12814997011716,-12.280976197692087,2.346897960902239,-2.074510076044343,0.018302649965186893,True,6.912846810123904,-8.11411779438193,77.88379103826946,6.190716498461285,-15.575228065078955,-4.445719519955242
2026-07-21T16:06:55.167+00:00,6.300000,69752.400000,1.217329,4095,0,02,00,FFFFFFFF,32,2.93072410,3.04737793,2.20516304,1.35545632,1.10264443,0.50852721,2.20736441,1.19492836,1.05158769,1.49449589,2.20729758,0.89103771,1.00994752,0.96101523,2.20723706,0.63985254,1.98063293,0.97844404,2.20518302,1.00623160,0.76661542,0.81111709,2.20457112,1.17788070,1.81789673,1.36614645,2.20432463,1.14400811,1.06481055,0.80766957,2.20711866,0.71114644,SD 02 00 FFFFFFFF 91F20A 94632E 7FDC1A 615265 553644 2FE327 7FEC73 59D742 5289D9 674708 7FEBF4 498ECF 504B97 4D957E 7FEB81 397A3A 78FE80 4E8F29 7FDC40 50179F 41EE89 44BB45 7FD7B4 590137 738A23 61CBD3 7FD5DF 575178 533D26 448480 7FEAA0 3E5297 7CA78F 000FFF 00 0AA4B4,25.2638,2026-07-21T16:06:55.191+00:00,3.988187,1784650015138.946,124,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.10353687794164035,5.71452817798787,21.442021366981596,55.898430945426796,0.06530006898466759,-0.4732215691716506,-3.032752821563098,40.45521794241711,-11.447111247364656,-17.31976955395745,0.025652946187953055,0.021547231206827305,1.701820966791483,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.11340235384925479,-9.294684841737368,-12.116110384330652,82.66054502429358,-0.26531171858614655,0.1651465230819909,1.5021250984292707,5.684341886080802e-15,3.552713678800501e-16,0.0,0.0,0.0,0.0,True,2,0.10353687794172028,5.247739825474037,22.98370593632963,60.688633532454745,2.8598227621090784,0.0958348196270234,0.09603268797916968,40.608818728396855,-11.249969357295367,-12.272169592004843,2.3431839487815287,-2.073642808060815,0.02333336576812239,True,6.918423654265807,-8.132313727170532,77.85177574409633,6.186760649685243,-15.620798969571478,-4.42429848842504
2026-07-21T16:06:55.723+00:00,7.500000,69753.600000,1.217940,4095,0,02,00,FFFFFFFF,32,2.93099924,3.04738017,2.20724495,1.35545118,1.10267729,0.50852701,2.20784022,1.19493618,1.05162212,1.49449108,2.20768389,0.89104809,1.00993326,0.96101198,2.20533444,0.63982822,1.98055052,0.97844651,2.20449806,1.00619310,0.76660538,0.81108607,2.20483342,1.17780300,1.81790198,1.36615956,2.20718549,1.14400204,1.06483427,0.80766712,2.20496800,0.71114667,SD 02 00 FFFFFFFF 91F38C 946331 7FEB90 615256 5536B3 2FE326 7FEFFB 59D75B 528A51 6746FB 7FEED2 498EF7 504B64 4D9572 7FDD60 3979CB 78FDD2 4E8F32 7FD729 501715 41EE5F 44BAC7 7FD9A7 59003C 738A2F 61CBF9 7FEB1F 575164 533D78 448476 7FDAA7 3E5298 7CB791 000FFF 00 0AA4C0,30.2453,2026-07-21T16:06:55.752+00:00,4.549572,1784650015672.287,140,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.12543384074921332,5.718189227860707,21.459634689030388,55.94346716979163,0.05807077833448262,-0.4723252854458346,-3.0334504261720725,40.410740612036264,-11.54265112053486,-17.22935080991774,0.02749390246546466,0.020894300831551714,1.7011001165841781,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.10556960953285019,-9.28766515905517,-12.108554893864005,82.61015543962394,-0.2618654751107895,0.16690506895545787,1.5027427640432829,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0.1254338407485621,5.275239907507126,22.999498595126017,60.736518005192224,2.8606694503109433,0.09515138702593798,0.08924704871706844,40.568754867790574,-11.353173096163811,-12.181593799750658,2.3428568153172757,-2.0748747802100267,0.020787643824952948,True,6.990211673946599,-8.126758490001027,77.87671364127065,6.150143641390168,-15.710487259629762,-4.311121815243576
2026-07-21T16:06:56.280+00:00,8.000000,69754.100000,1.219161,4095,0,02,00,FFFFFFFF,32,2.93081177,3.04753523,2.20465312,1.35541758,1.10262224,0.50851864,2.20734336,1.19485989,1.05157191,1.49448812,2.20776337,0.89102215,1.00997520,0.96097862,2.20740652,0.63985999,1.98065851,0.97845090,2.20519301,1.00618445,0.76660251,0.81108312,2.20663459,1.17782374,1.81800044,1.36614231,2.20714234,1.14402935,1.06479724,0.80762954,2.20535968,0.71114575,SD 02 00 FFFFFFFF 91F285 946401 7FD850 6151F4 5535F9 2FE2FC 7FEC4B 59D667 5289A2 6746F3 7FEF69 498E93 504BFA 4D94F7 7FECC3 397A5C 78FEB6 4E8F42 7FDC53 5016F6 41EE53 44BABB 7FE708 59007F 738B10 61CBC7 7FEACD 5751BE 533CF8 4483DD 7FDD90 3E5294 7CD791 000FFF 00 0AA4C5,35.3032,2026-07-21T16:06:56.314+00:00,5.111484,1784650016238.94,157,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.1148426163487911,5.7170316256083895,21.45578090964674,55.92983296502306,0.06200560878618418,-0.4694601685215821,-3.0337139182106294,40.35990741559315,-11.478354792593581,-17.523425391771696,0.030562811626560434,0.021340017838645777,1.7008408227239706,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.1123498577380617,-9.297525760384605,-12.117256055124617,82.67229822658253,-0.26162945837660107,0.16051007609965579,1.5036590269458099,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0.11484261634899484,5.261565275554043,22.98602972933858,60.724789947035845,2.862435032287706,0.09537069033566993,0.09298929890502594,40.529578073072905,-11.296434231743675,-12.475768481572299,2.3423222134783113,-2.0748954010987144,0.016544314324656036,True,6.950955635934855,-8.172824129737446,77.80820591490199,6.128038268300304,-15.656734347200231,-4.532648395866431
