"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B210423113 +++ Firmware version: 40.51"
"6/16/2026","3:38 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
2079.100000, 0, 0, 0, 36.2, 1.222534, 4095.000000, 0, 2.94367450, 3.04701641, 2.20508944, 1.36334411, 1.10494003, 0.49403189, 2.20705183, 1.20774514, 1.05504978, 1.47650100, 2.20474090, 0.89288338, 1.01279388, 0.96340709, 2.20439137, 0.64193630, 1.98937936, 0.98077990, 2.20442921, 1.00830385, 0.76863819, 0.81045997, 2.20460213, 1.17512415, 1.82615740, 1.37031518, 2.20449544, 1.15624748, 1.07081548, 0.81060934, 2.20467888, 0.71183312
2079.700000, 0, 0, 0, 36.2, 1.222534, 4095.000000, 0, 2.94373324, 3.04699405, 2.20672771, 1.36339852, 1.10499723, 0.49402676, 2.20517987, 1.20774010, 1.05504777, 1.47649770, 2.20691028, 0.89286676, 1.01280004, 0.96340003, 2.20745178, 0.64194069, 1.98928091, 0.98075189, 2.20761441, 1.00828401, 0.76864011, 0.81047671, 2.20791444, 1.17513991, 1.82626461, 1.37032452, 2.20531709, 1.15623801, 1.07082274, 0.81061844, 2.20716602, 0.71182782
2080.200000, 128, 0, 0, 36.2, 1.218262, 4095.000000, 1, 2.94353625, 3.04689343, 2.20750704, 1.36333412, 1.10492699, 0.49402873, 2.20797235, 1.20773726, 1.05506042, 1.47649917, 2.20752335, 0.89288753, 1.01278688, 0.96345055, 2.20764178, 0.64192906, 1.98923002, 0.98074613, 2.20726547, 1.00833290, 0.76863436, 0.81045481, 2.20752862, 1.17512601, 1.82634326, 1.37036981, 2.20738336, 1.15625421, 1.07082594, 0.81060835, 2.20546169, 0.71181861
2080.800000, 128, 0, 0, 36.2, 1.217651, 4095.000000, 1, 2.94307714, 3.04646415, 2.20667247, 1.36310065, 1.10490358, 0.49403465, 2.20746809, 1.20768150, 1.05486405, 1.47653545, 2.20527503, 0.89283378, 1.01267623, 0.96333566, 2.20487022, 0.64190032, 1.98886813, 0.98055722, 2.20658724, 1.00798905, 0.76846496, 0.81017999, 2.20758599, 1.17443633, 1.82556479, 1.36843854, 2.20760336, 1.15487917, 1.07007161, 0.81037484, 2.20770968, 0.71147236
2081.300000, 128, 0, 0, 36.2, 1.219482, 4095.000000, 1, 2.93902962, 3.04261799, 2.20721864, 1.36118202, 1.10329953, 0.49361802, 2.20531446, 1.20691080, 1.05401360, 1.47610738, 2.20468413, 0.89233713, 1.01234938, 0.96288542, 2.20706182, 0.64166979, 1.98786174, 0.98010950, 2.20737441, 1.00750316, 0.76829748, 0.80993843, 2.20774231, 1.17388622, 1.82517610, 1.36713803, 2.20535548, 1.15397583, 1.06961958, 0.81026560, 2.20677190, 0.71130732
2081.900000, 128, 0, 0, 36.2, 1.218872, 4095.000000, 1, 2.93725618, 3.04109598, 2.20678348, 1.35993215, 1.10258850, 0.49319660, 2.20765915, 1.20647757, 1.05352664, 1.47596703, 2.20757335, 0.89207316, 1.01212312, 0.96265791, 2.20751809, 0.64156014, 1.98724349, 0.97987264, 2.20517566, 1.00715224, 0.76819438, 0.80980905, 2.20712286, 1.17361540, 1.82503426, 1.36635307, 2.20481765, 1.15346407, 1.06917145, 0.81020410, 2.20482501, 0.71119431
2082.400000, 128, 0, 0, 36.2, 1.220093, 4095.000000, 1, 2.93646100, 3.04005057, 2.20447652, 1.35913421, 1.10227067, 0.49290574, 2.20442921, 1.20628366, 1.05324688, 1.47587250, 2.20418956, 0.89194236, 1.01197780, 0.96252027, 2.20414542, 0.64149413, 1.98694703, 0.97963747, 2.20405608, 1.00692698, 0.76811233, 0.80971436, 2.20459425, 1.17346132, 1.82486082, 1.36580674, 2.20474984, 1.15301318, 1.06878549, 0.81015219, 2.20427260, 0.71109904
2083.000000, 128, 0, 0, 36.2, 1.219482, 4095.000000, 1, 2.93613670, 3.03970268, 2.20667141, 1.35856054, 1.10196623, 0.49266813, 2.20742336, 1.20618199, 1.05307715, 1.47581167, 2.20742073, 0.89180172, 1.01188793, 0.96245024, 2.20518565, 0.64145487, 1.98662354, 0.97950989, 2.20457953, 1.00675674, 0.76804631, 0.80966444, 2.20461370, 1.17338969, 1.82487443, 1.36549467, 2.20639259, 1.15278411, 1.06855761, 0.81014358, 2.20724390, 0.71108914
2083.600000, 128, 0, 0, 36.2, 1.220093, 4095.000000, 1, 2.93598457, 3.03960085, 2.20699658, 1.35835894, 1.10200084, 0.49254678, 2.20548851, 1.20619049, 1.05303436, 1.47589448, 2.20668509, 0.89181625, 1.01183613, 0.96238048, 2.20705919, 0.64145443, 1.98653234, 0.97945803, 2.20503318, 1.00666771, 0.76800493, 0.80966591, 2.20713128, 1.17339772, 1.82498727, 1.36552364, 2.20747441, 1.15280851, 1.06844426, 0.81015686, 2.20770494, 0.71108316
2084.100000, 128, 0, 0, 36.2, 1.220093, 4095.000000, 1, 2.93624456, 3.03961498, 2.20752967, 1.35819823, 1.10220528, 0.49258027, 2.20746335, 1.20622511, 1.05313315, 1.47594688, 2.20531026, 0.89182247, 1.01181822, 0.96241387, 2.20492121, 0.64148097, 1.98635566, 0.97939356, 2.20682347, 1.00660046, 0.76800828, 0.80966026, 2.20730968, 1.17330819, 1.82485467, 1.36520541, 2.20735810, 1.15255295, 1.06816194, 0.81014801, 2.20755651, 0.71103621
