source,distance_bin,channel,q25,median,q75,session_count,encounter_count,supported
lavender,1,S17,0.0011972955295017787,0.003247186541557311,0.004875699679056803,4,10,True
lavender,1,S18,0.0005674362182617188,0.0011467337608337409,0.0021727151340908473,4,10,True
lavender,1,S19,0.0002657175064086912,0.0008203585942586262,0.002109805742899576,4,10,True
lavender,1,S2,0.006159288542611259,0.0071800947189331055,0.021794855594635013,4,10,True
lavender,1,S20,0.0006441644259861537,0.0017701813152858187,0.0023353596528371164,4,10,True
lavender,1,S21,0.00023868254252842495,0.0006581743558247883,0.0010185307926601828,4,10,True
lavender,1,S22,0.00020517195974077495,0.0005953311920166016,0.0011893659830093384,4,10,True
lavender,1,S23,-0.00012842246464320585,0.00016067922115325933,0.0007306469811333559,4,10,True
lavender,1,S24,0.00031815965970357263,0.0008883305958339154,0.0035721659660339364,4,10,True
lavender,1,S25,0.0005701865468706402,0.0009749531745910645,0.001904497543970744,4,10,True
lavender,1,S26,0.002163214342934744,0.003955662250518799,0.010279814402262371,4,10,True
lavender,1,S27,-0.0002659559249877931,0.0001087586085001627,0.0005259911219278969,4,10,True
lavender,1,S28,0.0008017591067722864,0.0025862256685892735,0.0037044712475367953,4,10,True
lavender,1,S29,0.0009667532784598214,0.0036942296557956264,0.005637182129753958,4,10,True
lavender,1,S3,-0.0003938334328787668,-3.413359324137374e-05,0.0016450087229410797,4,10,True
lavender,1,S30,8.196915899004253e-05,0.0002954080700874328,0.0004185504383511013,4,10,True
lavender,1,S31,-0.00037818484836154524,0.0013450384140014635,0.002427180608113607,4,10,True
lavender,1,S32,0.00044732860156467967,0.0008232465812138148,0.0015517622232437134,4,10,True
lavender,1,S4,0.003705791064671108,0.006480404308864048,0.00813732544581095,4,10,True
lavender,1,S5,0.0003325257982526507,0.0013433098793029794,0.0019303162892659504,4,10,True
lavender,1,S6,1.2304101671491373e-06,1.1864635679456924e-05,4.0888786315917976e-05,4,10,True
lavender,1,S7,-0.001161490167890276,-0.00015087922414143876,8.318159315321187e-05,4,10,True
lavender,1,S8,0.00040235689708164766,0.0008107849529811313,0.001750835350581578,4,10,True
lavender,1,S9,0.0010611074311392648,0.0015273690223693848,0.003733297189076742,4,10,True
lavender,2,S1,0.008578062057495117,0.01153238614400228,0.023365378379821763,4,9,True
lavender,2,S10,6.695588429768889e-06,0.00011438131332397461,0.00014713605244954427,4,9,True
lavender,2,S11,-0.002233719825744629,-0.0010089278221130375,0.0008607983589172355,4,9,True
lavender,2,S12,0.0006384551525115967,0.0008381128311157227,0.001389503479003906,4,9,True
lavender,2,S13,0.0006446043650309246,0.0008435249328613281,0.0012475252151489256,4,9,True
lavender,2,S14,0.00058211088180542,0.0006909728050231934,0.0011492073535919187,4,9,True
lavender,2,S15,-0.001527988910675049,-0.0006991028785705569,0.000803402491978235,4,9,True
lavender,2,S16,0.0001864155133565267,0.0002562403678894043,0.0003564357757568359,4,9,True
lavender,2,S17,0.0015416145324707031,0.0022449493408203125,0.0034571886062622053,4,9,True
lavender,2,S18,0.0007631977399190268,0.0011097729206085206,0.001544713973999023,4,9,True
lavender,2,S19,-0.001534223556518554,-9.500185648600258e-05,0.0005810379981994629,4,9,True
lavender,2,S2,0.00861791769663493,0.010677933692932129,0.02038383483886717,4,9,True
lavender,2,S20,0.001300811767578125,0.0013932585716247559,0.0021374225616455074,4,9,True
lavender,2,S21,0.00044465065002441406,0.0005021890004475912,0.0007370710372924804,4,9,True
lavender,2,S22,0.00046478211879730225,0.0007099161545435587,0.0009629726409912108,4,9,True
lavender,2,S23,3.429253896077483e-05,0.0004215836524963379,0.001880645751953125,4,9,True
lavender,2,S24,0.0010384321212768555,0.0015619595845540364,0.003925800323486327,4,9,True
lavender,2,S25,0.000803142786026001,0.0011157691478729248,0.0016686320304870601,4,9,True
lavender,2,S26,0.0035318732261657715,0.0051454901695251465,0.007990896701812744,4,9,True
lavender,2,S27,-0.001677632331848144,0.0005676746368408203,0.002576669057210286,4,9,True
lavender,2,S28,0.0019440650939941406,0.002809802691141764,0.003208756446838379,4,9,True
lavender,2,S29,0.0025548934936523438,0.0025787353515625,0.0037459135055541992,4,9,True
lavender,2,S3,-0.0010625123977661133,-0.00019137064615885418,0.0019334895270211332,4,9,True
lavender,2,S30,0.00018021464347839355,0.0002786119778951009,0.00031638145446777344,4,9,True
lavender,2,S31,-0.002339935302734375,-7.112820943196591e-05,0.0025026798248291016,4,9,True
lavender,2,S32,0.0006274133920669556,0.0008534441391626993,0.0014380514621734617,4,9,True
lavender,2,S4,0.004095260302225749,0.005183577537536621,0.008046388626098633,4,9,True
lavender,2,S5,0.0003919998804728191,0.0008598566055297852,0.0012431224187215168,4,9,True
lavender,2,S6,-2.2155897957938055e-05,-7.450580596924887e-09,1.0348856449127196e-05,4,9,True
lavender,2,S7,-0.001219642162322998,-9.298324584960965e-05,0.0010282993316650375,4,9,True
lavender,2,S8,0.0003896554311116538,0.0011973977088928223,0.0013231833775838215,4,9,True
lavender,2,S9,0.0016442437966664634,0.001943063735961914,0.0031057000160217268,4,9,True
lavender,3,S1,0.011752128601074214,0.043062835931777954,0.05940345355442592,3,9,True
lavender,3,S10,5.9932470321655273e-05,0.0002699494361877441,0.00041510377611432754,3,9,True
lavender,3,S11,-0.00044155120849609375,-9.381771087646498e-05,0.00019234418869018552,3,9,True
lavender,3,S12,0.000743553042411804,0.0024836212396621704,0.003959170409611293,3,9,True
lavender,3,S13,0.0008157789707183836,0.0023391246795654297,0.0037916132381984164,3,9,True
lavender,3,S14,0.0006998181343078611,0.0021580979228019714,0.0032120857919965473,3,9,True
lavender,3,S15,-7.885694503784185e-05,0.00022777915000915527,0.0011440912882486978,3,9,True
lavender,3,S16,0.00021189451217651362,0.0006659924983978271,0.0011453543390546525,3,9,True
lavender,3,S17,0.0017472207546234124,0.007886201143264769,0.011562807219369071,3,9,True
lavender,3,S18,0.0008408129215240475,0.0032293647527694693,0.0049638279846736365,3,9,True
lavender,3,S19,-0.001026365492078993,-0.0007059574127197265,0.0005391836166381836,3,9,True
lavender,3,S2,0.010561823844909664,0.04089611768722534,0.054150172642299106,3,9,True
lavender,3,S20,0.0013518035411834712,0.0042215436697006226,0.006294284548078265,3,9,True
lavender,3,S21,0.0004229843616485594,0.001372024416923523,0.0022341779300144742,3,9,True
lavender,3,S22,0.0005975365638732908,0.0017441287636756897,0.0022361065660204205,3,9,True
lavender,3,S23,-0.0008782148361206066,-0.0003061294555664068,2.6106834411620728e-05,3,9,True
lavender,3,S24,0.001553177833557129,0.0035911500453948975,0.004928546292441232,3,9,True
lavender,3,S25,0.0001513361930847168,0.002773657441139221,0.0038532529558454242,3,9,True
lavender,3,S26,0.0013249516487121582,0.014563992619514465,0.017759178365979875,3,9,True
lavender,3,S27,-0.0021800313677106586,-0.001169145107269286,0.000768661499023438,3,9,True
lavender,3,S28,0.0015448331832885734,0.0055970698595047,0.009701592581612723,3,9,True
lavender,3,S29,0.002278089523315429,0.007460594177246094,0.011716110365731376,3,9,True
lavender,3,S3,-0.0029091835021972656,-0.0006971359252929688,-3.501347133091508e-05,3,9,True
lavender,3,S30,0.00018267333507537834,0.0005667954683303833,0.0009353331157139369,3,9,True
lavender,3,S31,-0.002085515430995396,-0.0006981690724690752,0.001362025737762452,3,9,True
lavender,3,S32,0.00037026405334472656,0.0018968209624290464,0.002498447895050049,3,9,True
lavender,3,S4,0.005158752202987669,0.018354475498199463,0.026665329933166504,3,9,True
lavender,3,S5,0.0005917549133300779,0.002853274345397949,0.0043043749673025945,3,9,True
lavender,3,S6,-1.5228986740112305e-05,1.1433448110307957e-05,1.6560157140096028e-05,3,9,True
lavender,3,S7,-0.002546893225775825,-0.00029769965580531555,0.0002760887145996094,3,9,True
lavender,3,S8,0.0005763769149780271,0.0027179419994354244,0.004105201789311,3,9,True
lavender,3,S9,0.001832753419876098,0.006565287709236145,0.008266491549355643,3,9,True
lavender,4,S1,-7.254736764090563e-05,0.019884824752807617,0.04069106919424875,4,10,True
lavender,4,S10,3.998620169503343e-05,0.00015729665756225583,0.00023449791802300347,4,10,True
lavender,4,S11,-0.0014313799994332453,0.000949927738734653,0.002234617869059244,4,10,True
lavender,4,S12,-4.514626094273162e-05,0.001424446702003479,0.0027133127053578696,4,10,True
lavender,4,S13,-3.870895930698943e-05,0.0011823475360870363,0.002681235472361247,4,10,True
lavender,4,S14,-8.183717727661136e-05,0.0011079162359237673,0.002306044101715088,4,10,True
lavender,4,S15,-0.001120938195122613,-0.00021156668663024927,0.0020796590381198456,4,10,True
lavender,4,S16,-3.831727164132271e-06,0.00036182999610900884,0.0007693337069617378,4,10,True
lavender,4,S17,0.0004930325916835236,0.00388556718826294,0.00796521372265286,4,10,True
lavender,4,S18,0.00011088166918073368,0.0016295313835144045,0.003419912523693509,4,10,True
lavender,4,S19,-0.0005204166684831893,0.0017802715301513659,0.002941158082750108,4,10,True
lavender,4,S2,-0.0030669825417654856,0.017566263675689697,0.037842631340026855,4,10,True
lavender,4,S20,-0.000135115214756557,0.001898497343063355,0.004565748903486464,4,10,True
lavender,4,S21,1.3061932155064132e-05,0.0006963610649108887,0.0016131963994767931,4,10,True
lavender,4,S22,-0.00011937958853585382,0.0007192641496658326,0.0017193853855133059,4,10,True
lavender,4,S23,-0.00017786026000976565,0.00030128161112467385,0.0020760808672223756,4,10,True
lavender,4,S24,-0.00019517966679164357,0.001877725124359131,0.0038379033406575522,4,10,True
lavender,4,S25,-2.1304403032575356e-05,0.0012839734554290774,0.0027310167040143695,4,10,True
lavender,4,S26,-0.0005917549133300783,0.005755454301834107,0.013507081402672661,4,10,True
lavender,4,S27,-4.792213439941406e-05,0.0002516640557183159,0.000972787539164225,4,10,True
lavender,4,S28,0.0005941731589181075,0.004174530506134033,0.006738417678409153,4,10,True
lavender,4,S29,0.00010888917105538473,0.0036331713199615483,0.008576929569244385,4,10,True
lavender,4,S3,-0.002530177434285482,-0.0018887860434395926,0.001227498054504395,4,10,True
lavender,4,S30,3.468138831002364e-05,0.0003754794597625732,0.0006463097201453315,4,10,True
lavender,4,S31,-0.002226034800211589,-0.0004503130912780767,0.0001037783092922633,4,10,True
lavender,4,S32,-3.6197049277169414e-05,0.0008423030376434326,0.0018505752086639404,4,10,True
lavender,4,S4,-0.0006717273167201453,0.008743643760681154,0.019653624958462186,4,10,True
lavender,4,S5,0.00026019981929234064,0.001543253660202026,0.0029102100266350634,4,10,True
lavender,4,S6,-9.506940841674805e-06,4.008412361145018e-06,1.1431319372994559e-05,4,10,True
lavender,4,S7,-0.00019490718841552745,0.0004557711737496511,0.0016557574272155762,4,10,True
lavender,4,S8,0.0003096546445574076,0.0015915334224700921,0.0026254653930664062,4,10,True
lavender,4,S9,-0.0005098070417131696,0.0029726922512054443,0.006282097763485379,4,10,True
lavender,5,S1,-0.0029964894056320295,0.024332761764526357,0.04850635528564453,3,6,True
lavender,5,S10,6.593763828277574e-06,6.961822509765625e-05,0.0001741349697113037,3,6,True
lavender,5,S11,-0.0019710461298624677,-0.00018644332885742188,0.00027737021446228044,3,6,True
lavender,5,S12,7.513165473937945e-05,0.001542448997497558,0.0024156451225280763,3,6,True
lavender,5,S13,4.605203866958553e-05,0.001359939575195312,0.0021167993545532227,3,6,True
lavender,5,S14,-8.262693881988959e-06,0.001289427280426025,0.001995372772216797,3,6,True
lavender,5,S15,-0.0028889656066894533,-0.00030912293328179256,-4.667043685913084e-05,3,6,True
lavender,5,S16,-6.407499313356118e-07,0.00042134523391723617,0.0006156563758850098,3,6,True
lavender,5,S17,-0.000320129096508027,0.0033887624740600573,0.004886925220489502,3,6,True
lavender,5,S18,-3.1810253858566935e-05,0.001388192176818847,0.002221757173538208,3,6,True
lavender,5,S19,-0.001842468976974488,2.8795666164822013e-05,0.000318002700805664,3,6,True
lavender,5,S2,-0.0025848001241684064,0.02216482162475585,0.04183924198150635,3,6,True
lavender,5,S20,-9.598582983017011e-05,0.0022259950637817383,0.004084229469299316,3,6,True
lavender,5,S21,-4.842132329940796e-05,0.0006928443908691406,0.0012942850589752197,3,6,True
lavender,5,S22,-7.275491952896118e-05,0.0008637309074401855,0.0018528103828430176,3,6,True
lavender,5,S23,-0.0019073088963826499,-0.0007750988006591797,0.001582741737365722,3,6,True
lavender,5,S24,-0.00020784884691238403,0.0023499727249145508,0.004991352558135986,3,6,True
lavender,5,S25,-0.00010122358798980713,0.0012311935424804688,0.0027276277542114258,3,6,True
lavender,5,S26,-0.0008655115962028503,0.006615996360778809,0.01487499475479126,3,6,True
lavender,5,S27,-0.0012970924377441403,7.762908935546876e-05,0.0003829399744669596,3,6,True
lavender,5,S28,-0.00010890513658523603,0.0021022558212280273,0.00501018762588501,3,6,True
lavender,5,S29,-0.00032310932874679565,0.0031201839447021484,0.0067678093910217285,3,6,True
lavender,5,S3,-0.0006918642255995009,-0.00029259920120239263,0.00010790824890136706,3,6,True
lavender,5,S30,-2.92360782623291e-05,0.0002295970916748047,0.0005025863647460938,3,6,True
lavender,5,S31,-0.0016948223114013681,-0.00015991926193237326,8.395314216613767e-05,3,6,True
lavender,5,S32,-3.631412982940685e-05,0.0007679462432861328,0.002086430788040161,3,6,True
lavender,5,S4,-0.0004797503352165274,0.01069879531860351,0.017181146144866943,3,6,True
lavender,5,S5,4.154443740844683e-05,0.000927991337246365,0.0014251470565795898,3,6,True
lavender,5,S6,-3.1620264053344727e-05,-2.0682811737060547e-05,1.2852251529693612e-06,3,6,True
lavender,5,S7,-0.0017967462539672857,-0.0002484321594238281,0.0008401473363240564,3,6,True
lavender,5,S8,0.0001387447118759153,0.000973105430603027,0.0018182754516601562,3,6,True
lavender,5,S9,-0.00019087642431259155,0.0038329362869262695,0.006469547748565674,3,6,True
lavender,6,S1,0.04507488012313843,0.055276679992675784,0.05599641799926758,2,5,True
lavender,6,S10,0.00020229816436767578,0.00037729740142822266,0.000403904914855957,2,5,True
lavender,6,S11,-0.0005657672882080078,0.0002756595611572265,0.0032236576080322266,2,5,True
lavender,6,S12,0.0029458999633789062,0.00385209321975708,0.003973937034606934,2,5,True
lavender,6,S13,0.0027278661727905273,0.0038286685943603516,0.003970122337341309,2,5,True
lavender,6,S14,0.0023684799671173096,0.00324479341506958,0.003409373760223389,2,5,True
lavender,6,S15,-0.0014153122901916504,0.000274658203125,0.0013216495513916015,2,5,True
lavender,6,S16,0.0008161813020706177,0.0011335015296936035,0.0011646032333374023,2,5,True
lavender,6,S17,0.006044244766235352,0.011748075485229492,0.01193079948425293,2,5,True
lavender,6,S18,0.0027126789093017576,0.005041599273681641,0.005092883110046386,2,5,True
lavender,6,S19,-0.0005743980407714843,-0.00021409988403320312,0.0012825965881347657,2,5,True
lavender,6,S2,0.0409817099571228,0.051685237884521486,0.05194902420043945,2,5,True
lavender,6,S20,0.004666805267333984,0.006436586380004883,0.00682065486907959,2,5,True
lavender,6,S21,0.0016562193632125854,0.0023424506187438967,0.002426779270172119,2,5,True
lavender,6,S22,0.00167807936668396,0.0023138761520385743,0.0025711536407470705,2,5,True
lavender,6,S23,-0.0023174285888671875,-0.0014266014099121095,0.0005109310150146484,2,5,True
lavender,6,S24,0.004118293523788452,0.005015778541564942,0.00582883358001709,2,5,True
lavender,6,S25,0.002897888422012329,0.0039138317108154295,0.004098677635192871,2,5,True
lavender,6,S26,0.013598442077636719,0.018037915229797363,0.019823646545410155,2,5,True
lavender,6,S27,-0.00042672157287597655,-0.0003650188446044922,0.00025238990783691404,2,5,True
lavender,6,S28,0.005337762832641602,0.010335683822631836,0.010567855834960938,2,5,True
lavender,6,S29,0.008791416883468628,0.012545895576477051,0.01298835277557373,2,5,True
lavender,6,S3,0.000345766544342041,0.0018692493438720703,0.002155160903930664,2,5,True
lavender,6,S30,0.0005207538604736328,0.0009586811065673828,0.0009729623794555664,2,5,True
lavender,6,S31,0.0004164576530456543,0.0019336223602294924,0.0025486469268798826,2,5,True
lavender,6,S32,0.0020374655723571777,0.0026729345321655274,0.002920544147491455,2,5,True
lavender,6,S4,0.02018633484840393,0.026403236389160156,0.02711343765258789,2,5,True
lavender,6,S5,0.002109193801879883,0.0043294429779052734,0.004339933395385742,2,5,True
lavender,6,S6,1.3256072998046874e-05,2.1189451217651367e-05,2.4281442165374756e-05,2,5,True
lavender,6,S7,-0.0013111233711242676,0.002144050598144531,0.003180980682373047,2,5,True
lavender,6,S8,0.0027437210083007812,0.003939199447631836,0.004139328002929687,2,5,True
lavender,6,S9,0.006300151348114014,0.007918047904968261,0.00851609706878662,2,5,True
lavender,7,S1,0.016214311122894287,0.017044365406036377,0.019530773162841797,2,4,True
lavender,7,S10,0.0001404285430908203,0.0001621544361114502,0.00018459558486938477,2,4,True
lavender,7,S11,-0.1265252232551575,0.0003960132598876953,0.0005462169647216797,2,4,True
lavender,7,S12,0.0013368725776672363,0.0014877468347549438,0.0018207430839538574,2,4,True
lavender,7,S13,0.0011959075927734375,0.001336902379989624,0.0017237663269042969,2,4,True
lavender,7,S14,0.0010371953248977661,0.0011373460292816162,0.001274406909942627,2,4,True
lavender,7,S15,-0.09679400920867923,-8.976459503173828e-05,-7.939338684082031e-05,2,4,True
lavender,7,S16,0.000362396240234375,0.00036619603633880615,0.0005348622798919678,2,4,True
lavender,7,S17,0.003428220748901367,0.003997117280960083,0.00484919548034668,2,4,True
lavender,7,S18,0.0015838146209716797,0.0017433613538742065,0.0018475651741027832,2,4,True
lavender,7,S19,-0.0004725456237793524,-2.801418304443468e-06,0.0031356215476989746,2,4,True
lavender,7,S2,0.015321969985961914,0.015467703342437744,0.01812267303466797,2,4,True
lavender,7,S20,0.0019839704036712646,0.002271011471748352,0.0029235482215881348,2,4,True
lavender,7,S21,0.0007128715515136719,0.0007408112287521362,0.0009636282920837402,2,4,True
lavender,7,S22,0.000628352165222168,0.0007340610027313232,0.0008634328842163086,2,4,True
lavender,7,S23,-0.0027189254760742188,0.0002757161855697632,0.0006120204925537109,2,4,True
lavender,7,S24,0.0011709928512573242,0.0013408660888671875,0.0025339126586914062,2,4,True
lavender,7,S25,0.0010981559753417969,0.0013174265623092651,0.0017409324645996094,2,4,True
lavender,7,S26,0.005323499441146851,0.005846038460731506,0.006968677043914795,2,4,True
lavender,7,S27,-0.0033781528472900807,-0.0024799704551696777,-5.8025121688842773e-05,2,4,True
lavender,7,S28,0.0037456750869750977,0.0038849711418151855,0.005124717950820923,2,4,True
lavender,7,S29,0.003767848014831543,0.003876924514770508,0.004701852798461914,2,4,True
lavender,7,S3,-0.03379917144775391,0.002383887767791748,0.002694845199584961,2,4,True
lavender,7,S30,0.00033906102180480957,0.0003691166639328003,0.00040858983993530273,2,4,True
lavender,7,S31,-0.003102779388427762,-0.002939164638519287,-0.0007553398609161377,2,4,True
lavender,7,S32,0.0007562786340713501,0.0009616687893867493,0.0012991130352020264,2,4,True
lavender,7,S4,0.008485674858093262,0.009121984243392944,0.010535001754760742,2,4,True
lavender,7,S5,0.0014393925666809082,0.0016254931688308716,0.0018424391746520996,2,4,True
lavender,7,S6,2.2843480110168457e-05,2.8867274522781372e-05,3.866851329803467e-05,2,4,True
lavender,7,S7,0.0002326369285582386,0.0004241913557052612,0.001759171485900879,2,4,True
lavender,7,S8,0.0017290711402893066,0.0017347484827041626,0.002140134572982788,2,4,True
lavender,7,S9,0.0024307668209075928,0.00258655846118927,0.002597510814666748,2,4,True
lavender,8,S1,0.009496808052062988,0.009496808052062988,0.009496808052062988,1,1,False
lavender,8,S10,-2.6345252990722656e-05,-2.6345252990722656e-05,-2.6345252990722656e-05,1,1,False
lavender,8,S11,-0.001231074333190918,-0.001231074333190918,-0.001231074333190918,1,1,False
lavender,8,S12,0.0003603696823120117,0.0003603696823120117,0.0003603696823120117,1,1,False
lavender,8,S13,0.00029098987579345703,0.00029098987579345703,0.00029098987579345703,1,1,False
lavender,8,S14,0.00030305981636047363,0.00030305981636047363,0.00030305981636047363,1,1,False
lavender,8,S15,-0.0024695396423339844,-0.0024695396423339844,-0.0024695396423339844,1,1,False
lavender,8,S16,8.234381675720215e-05,8.234381675720215e-05,8.234381675720215e-05,1,1,False
lavender,8,S17,0.00042694807052612305,0.00042694807052612305,0.00042694807052612305,1,1,False
lavender,8,S18,0.00018450617790222168,0.00018450617790222168,0.00018450617790222168,1,1,False
lavender,8,S19,-0.0028159618377685547,-0.0028159618377685547,-0.0028159618377685547,1,1,False
lavender,8,S2,0.007953763008117676,0.007953763008117676,0.007953763008117676,1,1,False
