"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B210423113 +++ Firmware version: 40.51"
"7/22/2026","5:47 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
450.600000, 0, 0, 0, 36.1, 1.220093, 4095.000000, 0, 2.93622170, 3.05108848, 2.20743388, 1.35299183, 1.10388469, 0.48966422, 2.20771968, 1.19503624, 1.04661910, 1.49498378, 2.20752493, 0.89036093, 1.01006944, 0.96036666, 2.20503318, 0.63952817, 1.98758467, 0.97961058, 2.20715865, 1.00596603, 0.76680325, 0.81082837, 2.20765388, 1.17533309, 1.82073811, 1.36380667, 2.20757283, 1.14644770, 1.06583883, 0.80830532, 2.20734441, 0.71072075
451.100000, 0, 0, 0, 36.1, 1.218262, 4095.000000, 0, 2.93647814, 3.05094740, 2.20747178, 1.35305585, 1.10388854, 0.48963277, 2.20532445, 1.19503843, 1.04665543, 1.49503116, 2.20478506, 0.89034305, 1.01005798, 0.96036829, 2.20723548, 0.63952204, 1.98764692, 0.97960756, 2.20724442, 1.00594762, 0.76680995, 0.81085568, 2.20777811, 1.17532443, 1.82075081, 1.36382217, 2.20501110, 1.14646867, 1.06580381, 0.80828223, 2.20711076, 0.71071016
451.700000, 0, 0, 0, 36.1, 1.217651, 4095.000000, 0, 2.93623170, 3.05088245, 2.20744020, 1.35296409, 1.10384766, 0.48963375, 2.20779653, 1.19504344, 1.04666344, 1.49502857, 2.20532813, 0.89035082, 1.01007671, 0.96037398, 2.20707182, 0.63952357, 1.98763742, 0.97956723, 2.20754230, 1.00597272, 0.76679991, 0.81083723, 2.20763967, 1.17533247, 1.82077886, 1.36381011, 2.20778705, 1.14645773, 1.06585417, 0.80827068, 2.20503581, 0.71070694
452.200000, 0, 0, 0, 36.1, 1.218262, 4095.000000, 0, 2.93635099, 3.05116239, 2.20454064, 1.35298532, 1.10386721, 0.48963297, 2.20722758, 1.19503906, 1.04666001, 1.49501450, 2.20752704, 0.89034356, 1.01008622, 0.96039513, 2.20751967, 0.63951941, 1.98761081, 0.97955626, 2.20749862, 1.00595682, 0.76680230, 0.81082812, 2.20744704, 1.17530651, 1.82080252, 1.36383354, 2.20767968, 1.14644102, 1.06585678, 0.80829894, 2.20774547, 0.71070441
452.800000, 0, 0, 0, 36.1, 1.218262, 4095.000000, 0, 2.93623599, 3.05124376, 2.20745072, 1.35297676, 1.10389061, 0.48963886, 2.20778284, 1.19508659, 1.04663884, 1.49503153, 2.20787443, 0.89039101, 1.01001827, 0.96041871, 2.20577300, 0.63952817, 1.98762221, 0.97956366, 2.20443447, 1.00596156, 0.76681066, 0.81083747, 2.20678821, 1.17529383, 1.82081304, 1.36383870, 2.20703604, 1.14646715, 1.06579716, 0.80827805, 2.20808395, 0.71071775
453.400000, 0, 0, 0, 36.1, 1.218262, 4095.000000, 0, 2.93635456, 3.05101757, 2.20738389, 1.35299970, 1.10389031, 0.48962943, 2.20557895, 1.19508565, 1.04669548, 1.49501228, 2.20712444, 0.89037882, 1.01005098, 0.96039052, 2.20751914, 0.63954021, 1.98749010, 0.97955324, 2.20817977, 1.00596770, 0.76682046, 0.81084609, 2.20925772, 1.17531918, 1.82080559, 1.36380495, 2.20912446, 1.14649207, 1.06582031, 0.80827289, 2.20872526, 0.71070579
453.900000, 128, 0, 0, 36.1, 1.218872, 4095.000000, 1, 2.93637742, 3.05124824, 2.20860204, 1.35301888, 1.10390779, 0.48961862, 2.20623531, 1.19502061, 1.04661367, 1.49504264, 2.20552321, 0.89034097, 1.01003644, 0.96036260, 2.20588291, 0.63952291, 1.98764597, 0.97958314, 2.20720075, 1.00598639, 0.76680182, 0.81081926, 2.20522718, 1.17519091, 1.82084985, 1.36351286, 2.20697027, 1.14638147, 1.06564985, 0.80827043, 2.20524874, 0.71059743
454.500000, 128, 0, 0, 36.1, 1.220093, 4095.000000, 1, 2.93224128, 3.04743906, 2.20649044, 1.35132142, 1.10393978, 0.48965793, 2.20532182, 1.19486145, 1.04583670, 1.49508374, 2.20479189, 0.89013878, 1.00982113, 0.96013978, 2.20710655, 0.63948437, 1.98705725, 0.97930522, 2.20698868, 1.00533742, 0.76662091, 0.81051632, 2.20530395, 1.17421237, 1.82048880, 1.36152705, 2.20718128, 1.14550727, 1.06478307, 0.80821736, 2.20764862, 0.71030230
455.000000, 128, 0, 0, 36.1, 1.217651, 4095.000000, 1, 2.92763334, 3.04301389, 2.20769599, 1.34884316, 1.10365101, 0.48971572, 2.20778600, 1.19459289, 1.04506381, 1.49505005, 2.20757230, 0.88976115, 1.00942777, 0.95980670, 2.20784969, 0.63936437, 1.98615952, 0.97883947, 2.20771968, 1.00471909, 0.76640634, 0.81028947, 2.20540280, 1.17373397, 1.82028026, 1.36028622, 2.20480135, 1.14488152, 1.06394826, 0.80814612, 2.20483079, 0.71016568
455.600000, 128, 0, 0, 36.1, 1.217651, 4095.000000, 1, 2.92585850, 3.04112647, 2.20453854, 1.34752546, 1.10330101, 0.48972850, 2.20471883, 1.19431749, 1.04462065, 1.49503524, 2.20456377, 0.88950747, 1.00919884, 0.95960293, 2.20693028, 0.63927635, 1.98541170, 0.97853590, 2.20742073, 1.00431276, 0.76628090, 0.81015440, 2.20529922, 1.17349251, 1.81996223, 1.35937919, 2.20493540, 1.14424721, 1.06322078, 0.80809035, 2.20437981, 0.71002517
