host_timestamp_utc,elapsed_s,camera_timestamp_ms,frame_number,visible_cube_faces,num_snout_estimates,snout_cam_x_m,snout_cam_y_m,snout_cam_z_m,snout_desk_x_m,snout_desk_y_m,snout_desk_z_m,delta_from_baseline_cm,delta_x_cm,delta_y_cm,delta_z_cm
2026-07-17T21:17:03.500+00:00,12.498778,1784323023456.79,359,0;2,2,0.2759988873042417,-0.26456845409589613,0.28762000630799706,0.49022360631331896,-0.5266457153221905,-0.4465386095840867,8.00086298102885,-0.3513454378528791,-7.293181661503162,3.2710649759385424
2026-07-17T21:17:03.534+00:00,12.531942,1784323023490.131,360,0;2,2,0.2759988873042417,-0.26456845409589613,0.28762000630799706,0.49022360631331896,-0.5266457153221905,-0.4465386095840867,8.00086298102885,-0.3513454378528791,-7.293181661503162,3.2710649759385424
2026-07-17T21:17:03.566+00:00,12.564925,1784323023523.471,361,0;2,2,0.2810347450526705,-0.26605528251712574,0.29580319840900476,0.4935807034474519,-0.5297697617644369,-0.4379650812767172,8.653844296971625,-0.015635724439583276,-7.605586305727802,4.128417806675494
2026-07-17T21:17:03.599+00:00,12.598318,1784323023556.811,362,0;2,2,0.2754570338353475,-0.26492555007079677,0.28787152500081664,0.49014385607578836,-0.5344277487947282,-0.41251858780030604,10.478844993592281,-0.35932046160593867,-8.071385008756932,6.673067154316609
2026-07-17T21:17:03.634+00:00,12.632008,1784323023590.151,363,0;2,2,0.2780311065674784,-0.2685718822787347,0.29286948810877045,0.489830923115316,-0.5307107668650267,-0.44096765209136074,8.607704148431091,-0.3906137576531743,-7.699686815786783,3.8281607252111383
2026-07-17T21:17:03.668+00:00,12.66539,1784323023623.49,364,0;2,2,0.2780311065674784,-0.2685718822787347,0.29286948810877045,0.489830923115316,-0.5307107668650267,-0.44096765209136074,8.607704148431091,-0.3906137576531743,-7.699686815786783,3.8281607252111383
2026-07-17T21:17:03.699+00:00,12.698312,1784323023656.831,365,0;2,2,0.2780223719630178,-0.26387255944241444,0.2905567055768691,0.49222301533589274,-0.5268052258522851,-0.4435087775623271,8.137577326897794,-0.1514045355955007,-7.309132714512617,3.574048178114503
2026-07-17T21:17:03.732+00:00,12.730754,1784323023690.171,366,0;2,2,0.27830996689060017,-0.262317187698845,0.2882679591905669,0.4933203793508154,-0.5257729407062829,-0.4458476729682767,7.942509130968073,-0.04166813410323433,-7.2059041999124,3.3401586375195413
2026-07-17T21:17:03.766+00:00,12.764509,1784323023723.511,367,2,1,0.232944032264636,-0.19507839219339207,0.24783561986185498,0.4884857689982657,-0.44829606972926245,-0.49262222497524544,1.535464571631038,-0.5251291693582072,0.5417828977896444,-1.3372965631773315
2026-07-17T21:17:03.800+00:00,12.798296,1784323023756.852,368,2,1,0.24107888186460058,-0.1978633783562317,0.26055698846480646,0.49373706069184775,-0.4537138987071589,-0.4792492593434721,0.0,0.0,0.0,0.0
2026-07-17T21:17:03.833+00:00,12.83179,1784323023790.192,369,0;2,2,0.28157659852156475,-0.2656981865422251,0.2955516797161851,0.4942366047818645,-0.5297446473448713,-0.4381964836866578,8.640749198904917,0.04995440900167347,-7.603074863771236,4.1052775656814315
2026-07-17T21:17:03.866+00:00,12.864822,1784323023823.532,370,0;2,2,0.2774892530985842,-0.2689289782536354,0.29312100680159003,0.48917502178090344,-0.5307358812845925,-0.4407362496814201,8.62348532347146,-0.45620389109443105,-7.702198257743359,3.8513009662052013
2026-07-17T21:17:03.900+00:00,12.898598,1784323023856.872,371,2,1,0.22992345942995449,-0.19560391346357375,0.24469364164843024,0.4857110637547567,-0.44751603466179746,-0.4959335111383298,1.9524200457718879,-0.8025996937091051,0.6197864045361434,-1.6684251794857663
2026-07-17T21:17:03.932+00:00,12.931641,1784323023890.212,372,0;2,2,0.28157659852156475,-0.2656981865422251,0.2955516797161851,0.4942366047818645,-0.5297446473448713,-0.4381964836866578,8.640749198904917,0.04995440900167347,-7.603074863771236,4.1052775656814315
2026-07-17T21:17:03.966+00:00,12.965236,1784323023923.552,373,2,1,0.2339704287475068,-0.1942121241566104,0.2505670401861744,0.4897098817999042,-0.44783505572198656,-0.4898738470948105,1.2792999240127993,-0.4027178891943539,0.5878842985172328,-1.06245877513384
2026-07-17T21:17:03.999+00:00,12.998331,1784323023956.893,374,0;2,2,0.2744258041068854,-0.26106437824647866,0.2823662984271517,0.49076904566649326,-0.5232395271569469,-0.45205721111857844,7.471298154399705,-0.2968015025354487,-6.952562844978799,2.7192048224893686
2026-07-17T21:17:04.034+00:00,13.031815,1784323023990.233,375,0;2,2,0.2744258041068854,-0.26106437824647866,0.2823662984271517,0.49076904566649326,-0.5232395271569469,-0.45205721111857844,7.471298154399705,-0.2968015025354487,-6.952562844978799,2.7192048224893686
2026-07-17T21:17:04.068+00:00,13.065295,1784323024023.573,376,2,1,0.2339704287475068,-0.1942121241566104,0.2505670401861744,0.4897098817999042,-0.44783505572198656,-0.4898738470948105,1.2792999240127993,-0.4027178891943539,0.5878842985172328,-1.06245877513384
2026-07-17T21:17:04.099+00:00,13.09871,1784323024056.913,377,0;2,2,0.2770943560319022,-0.26689248495633355,0.2959070793175099,0.4897394889867096,-0.5285581852109028,-0.4380896546441317,8.550883498679065,-0.39975717051381476,-7.484428650374392,4.115960469934043
2026-07-17T21:17:04.133+00:00,13.132622,1784323024090.253,378,2,1,0.22576245297970798,-0.19232819975087492,0.23911570110918193,0.4839060577678028,-0.44306538399697093,-0.5019411194571772,2.69250812337796,-0.9831002924044929,1.0648514710187962,-2.269186011370511
2026-07-17T21:17:04.166+00:00,13.16522,1784323024123.593,379,2,1,0.23877789585822803,-0.20087462911299891,0.25667739094619596,0.49038686531711606,-0.4555019638778319,-0.48312126896699,0.5423416324427096,-0.33501953747316904,-0.1788065170672981,-0.3872009623517858
2026-07-17T21:17:04.199+00:00,13.198357,1784323024156.933,380,2,1,0.22576245297970798,-0.19232819975087492,0.23911570110918193,0.4839060577678028,-0.44306538399697093,-0.5019411194571772,2.69250812337796,-0.9831002924044929,1.0648514710187962,-2.269186011370511
2026-07-17T21:17:04.233+00:00,13.231373,1784323024190.273,381,0;2,2,0.27933853867241537,-0.2639565998602067,0.2923739684711921,0.4932619336756323,-0.5273821873136594,-0.4416036355252931,8.273110348926838,-0.04751270162154375,-7.366828860650049,3.764562381817904
2026-07-17T21:17:04.266+00:00,13.265187,1784323024223.614,382,0;2,2,0.2775438604505472,-0.26472721516729514,0.2907286953452405,0.4913794124041593,-0.5272995747031228,-0.4433272742199091,8.191946796976227,-0.2357648287688474,-7.358567599596394,3.592198512356304
2026-07-17T21:17:04.300+00:00,13.298523,1784323024256.954,383,0;2,2,0.2780223719630178,-0.26387255944241444,0.2905567055768691,0.49222301533589274,-0.5268052258522851,-0.4435087775623271,8.137577326897794,-0.1514045355955007,-7.309132714512617,3.574048178114503
2026-07-17T21:17:04.333+00:00,13.331872,1784323024290.294,384,0;2,2,0.2780223719630178,-0.26387255944241444,0.2905567055768691,0.49222301533589274,-0.5268052258522851,-0.4435087775623271,8.137577326897794,-0.1514045355955007,-7.309132714512617,3.574048178114503
2026-07-17T21:17:04.367+00:00,13.364992,1784323024323.634,385,2,1,0.2339704287475068,-0.1942121241566104,0.2505670401861744,0.4897098817999042,-0.44783505572198656,-0.4898738470948105,1.2792999240127993,-0.4027178891943539,0.5878842985172328,-1.06245877513384
2026-07-17T21:17:04.400+00:00,13.398466,1784323024356.974,386,0;2,2,0.2780223719630178,-0.26387255944241444,0.2905567055768691,0.49222301533589274,-0.5268052258522851,-0.4435087775623271,8.137577326897794,-0.1514045355955007,-7.309132714512617,3.574048178114503
2026-07-17T21:17:04.433+00:00,13.431753,1784323024390.315,387,0;2,2,0.2775438604505472,-0.26472721516729514,0.2907286953452405,0.4913794124041593,-0.5272995747031228,-0.4433272742199091,8.191946796976227,-0.2357648287688474,-7.358567599596394,3.592198512356304
2026-07-17T21:17:04.467+00:00,13.46518,1784323024423.654,388,0;2,2,0.2770690457346757,-0.2652754650953144,0.2917903146652916,0.4906591614425568,-0.5274607351613203,-0.44227450243186034,8.255423671416507,-0.3077899249290972,-7.374683645416141,3.6974756911611784
2026-07-17T21:17:04.500+00:00,13.498054,1784323024456.994,389,0;2,2,0.2770690457346757,-0.2652754650953144,0.2917903146652916,0.4906591614425568,-0.5274607351613203,-0.44227450243186034,8.255423671416507,-0.3077899249290972,-7.374683645416141,3.6974756911611784
2026-07-17T21:17:04.533+00:00,13.532143,1784323024490.333,390,0;2,2,0.28157659852156475,-0.2656981865422251,0.2955516797161851,0.4942366047818645,-0.5297446473448713,-0.4381964836866578,8.640749198904917,0.04995440900167347,-7.603074863771236,4.1052775656814315
2026-07-17T21:17:04.567+00:00,13.565313,1784323024523.672,391,2,1,0.23469317979025836,-0.1985976849853292,0.2521192819207645,0.48811970020451717,-0.4518769033972764,-0.4880573237345861,1.0607133869767238,-0.561736048733058,0.18369953098825165,-0.8808064391113979
2026-07-17T21:17:04.600+00:00,13.598202,1784323024557.011,392,2,1,0.2392591898469985,-0.20021263368721548,0.25630769562115396,0.4911447185865183,-0.45519158946854055,-0.4834898915773329,0.5185245348119574,-0.2592342105329437,-0.1477690761381656,-0.4240632233860786
2026-07-17T21:17:04.633+00:00,13.631794,1784323024590.351,393,2,1,0.23258493098386895,-0.19690780285251613,0.2524220827437652,0.4871108116767035,-0.44935321064437206,-0.48798506158517724,1.1799873609399882,-0.6626249015144248,0.4360688062786833,-0.8735802241705115
2026-07-17T21:17:04.667+00:00,13.665341,1784323024623.691,394,2,1,0.23745274121894105,-0.20363995075936747,0.2586233796761439,0.4878026959947527,-0.4571031062637665,-0.481134230281835,0.7089183849948241,-0.5934364697095074,-0.33892075566075985,-0.18849709383628732
2026-07-17T21:17:04.702+00:00,13.699756,1784323024657.03,395,2,1,0.2316397572261368,-0.19962832494793908,0.24856453794039854,0.46652248406121394,-0.47282827168735714,-0.4974199333548333,3.7896778618214104,-2.721457663063381,-1.9114372980198246,-1.8170674011361188
2026-07-17T21:17:04.733+00:00,13.731404,1784323024690.37,396,2,1,0.229089357742626,-0.19826303253490007,0.24611781966206045,0.48362427738235614,-0.4493059754477442,-0.4944380655547089,1.877226698745058,-1.0112783309491613,0.4407923259414692,-1.5188806211236805
2026-07-17T21:17:04.767+00:00,13.76523,1784323024723.709,397,2,1,0.23590048574574074,-0.20191469760314887,0.2592620399523718,0.4872827308183586,-0.4547950656993125,-0.48069098382248476,0.6701183899440547,-0.6454329873489151,-0.10811669921536038,-0.14417244790126404
2026-07-17T21:17:04.801+00:00,13.798285,1784323024757.049,398,2,1,0.23351994507225643,-0.19979169238945788,0.2507837259628344,0.4865575135855541,-0.45244238531387315,-0.4894084885176294,1.2504902253670085,-0.7179547106293649,0.12715133932857392,-1.0159229174157292
2026-07-17T21:17:04.835+00:00,13.832376,1784323024790.388,399,2,1,0.24161580035943786,-0.1977531657258411,0.2599194697249121,0.49428032245821396,-0.4539306525464313,-0.47985319879745547,0.08407487363727405,0.05432617663662098,-0.02167538392723878,-0.06039394539833487
2026-07-17T21:17:04.866+00:00,13.865454,1784323024823.728,400,2,1,0.2430250296242234,-0.1939132334226752,0.2568177390596589,0.49750818856762336,-0.4515271648244069,-0.483040025978713,0.5776947482216078,0.3771127875775604,0.2186733882751979,-0.3790766635240861
2026-07-17T21:17:04.901+00:00,13.898268,1784323024857.067,401,2,1,0.23448732514859785,-0.19410560437040247,0.24995548086159908,0.49023301441735767,-0.4480431951061547,-0.4904531081957865,1.303692635285313,-0.350404627449008,0.567070360100419,-1.1203848852314402
2026-07-17T21:17:04.933+00:00,13.932089,1784323024890.407,402,2,1,0.23857422354410726,-0.20299812786723287,0.2588359014674392,0.48908663380146183,-0.4570787705701866,-0.4808778395159629,0.5966666263136395,-0.4650426890385917,-0.33648718630276964,-0.162858017249079
2026-07-17T21:17:04.966+00:00,13.96507,1784323024923.745,403,2,1,0.2449246300613845,-0.202358663484828,0.26751090308493664,0.4946182342390444,-0.4589624373608483,-0.47183099328562833,0.912985739891419,0.08811735471966342,-0.5248538653689405,0.7418266057843792
2026-07-17T21:17:05.000+00:00,13.998368,1784323024957.085,404,2,1,0.22585536188020786,-0.1935071279159541,0.23983342718534098,0.48337998752836087,-0.4440789623411563,-0.5011603868230574,2.6080614845462855,-1.0357073163486885,0.96349363660026,-2.1911127479585293
2026-07-17T21:17:05.033+00:00,14.032124,1784323024990.424,405,0;2,2,0.284995537595274,-0.2686175141108114,0.302310755086906,0.4955313298775671,-0.533430754441107,-0.431080795447902,9.31568430340829,0.17942691857193438,-7.97168557339481,4.8168463895570115
2026-07-17T21:17:05.067+00:00,14.065134,1784323025023.763,406,2,1,0.24263648636259494,-0.19698225460559365,0.2589131001065208,0.4772588654744587,-0.475046723135281,-0.486704007534546,2.7967724009933055,-1.6478195217389024,-2.133282442812212,-0.745474819107389
2026-07-17T21:17:05.101+00:00,14.098893,1784323025057.103,407,2,1,0.23933466159734568,-0.1976015529909906,0.2554713158584023,0.4741267114508376,-0.47426408316429636,-0.490268911730916,3.0468157432258005,-1.9610349241010128,-2.0550184457137464,-1.1019652387443901
2026-07-17T21:17:05.135+00:00,14.132817,1784323025090.442,408,2,1,0.24407564317597508,-0.20499218012076348,0.2685807184272461,0.47436240796451123,-0.4816679762803874,-0.4763375971737327,3.413627686004518,-1.9374652727336517,-2.795407757322849,0.2911662169739426
2026-07-17T21:17:05.166+00:00,14.165407,1784323025123.782,409,2,1,0.2417134343440516,-0.1988694284848258,0.2594126477889558,0.493832035137686,-0.45498703007639363,-0.48029540735600956,0.16505481794930524,0.009497444583822512,-0.12731313692347368,-0.104614801253744
2026-07-17T21:17:05.200+00:00,14.198581,1784323025157.121,410,0;2,2,0.28452350326943054,-0.2672859909111238,0.30024144771362765,0.4958504034156578,-0.5322036759364199,-0.43324187708953665,9.100434368109601,0.211334272381003,-7.8489777229261035,4.600738225393547
2026-07-17T21:17:05.234+00:00,14.232251,1784323025190.461,411,2,1,0.2441446077713543,-0.20558497622055194,0.26835219671324484,0.474123414055455,-0.4822344981379943,-0.4765117247172115,3.472195014830569,-1.9613646636392756,-2.8520599430835403,0.27375346262606404
2026-07-17T21:17:05.266+00:00,14.26523,1784323025223.8,412,2,1,0.23265678730140102,-0.19938984863986867,0.24732872599284642,0.4861262934101189,-0.451938327368553,-0.4929303515582865,1.5755910522256964,-0.7610767281728825,0.1775571338605897,-1.3681092214814394
2026-07-17T21:17:05.300+00:00,14.298339,1784323025257.139,413,2,1,0.2549254056008397,-0.21153737516482013,0.28498203907107267,0.47411342333209366,-0.4736857590508551,-0.4825508710372972,2.81933146081131,-1.9623637359754087,-1.997186034369619,-0.33016116938250906
2026-07-17T21:17:05.334+00:00,14.33268,1784323025290.479,414,2,1,0.2317800998872499,-0.20267423197323173,0.25153403321608864,0.4835968537231404,-0.4540348044922261,-0.4886353449128538,1.3821193154242024,-1.0140206968707377,-0.03209057850672159,-0.9386085569381697
2026-07-17T21:17:05.367+00:00,14.365599,1784323025323.818,415,0;2,2,0.27725785123767516,-0.2712934977988373,0.29709804816208496,0.48766826525089013,-0.5323674557889828,-0.43667066154686357,8.9644572117074,-0.606879544095762,-7.865355708182392,4.257859779660855
2026-07-17T21:17:05.400+00:00,14.399448,1784323025357.157,416,2,1,0.23260927577880747,-0.20720345411810204,0.25701333050774267,0.48189116291698453,-0.4579492041578208,-0.48289146305135655,1.3096898648254216,-1.1845897774863223,-0.4235305450661919,-0.3642203707884428
2026-07-17T21:17:05.434+00:00,14.432691,1784323025390.496,417,2,1,0.22332349948728608,-0.20349166289582354,0.24465247442878274,0.4760843951802234,-0.45113481417113815,-0.49603069194727867,2.4492544925861317,-1.7652665511624366,0.2579084536020737,-1.6781432603806545
2026-07-17T21:17:05.466+00:00,14.465126,1784323025423.835,418,2,1,0.22272685099940231,-0.2030573077553905,0.24544853301364214,0.47575241213470654,-0.4504036546722448,-0.4953002426873636,2.4331859065851256,-1.7984648557141214,0.33102440349140894,-1.605098334389149
2026-07-17T21:17:05.500+00:00,14.498886,1784323025457.175,419,0;2,2,0.2670059148374414,-0.26178508161679553,0.2789162545397046,0.48408548245910543,-0.5204975253133696,-0.45596724713973935,7.138107478397392,-0.9651578232742319,-6.678362660621068,2.328201220373277
2026-07-17T21:17:05.533+00:00,14.532028,1784323025490.515,420,0;2,2,0.2667961839414465,-0.2591256991609598,0.27694078649362897,0.49175757267434733,-0.5186098083046865,-0.4275680621310008,8.298399605114385,-0.19794880175004193,-6.4895909597527615,5.168119721247133
2026-07-17T21:17:05.567+00:00,14.565405,1784323025523.854,421,2,1,0.2185183978988037,-0.18893163072574903,0.2335043133842191,0.4794824825228673,-0.4370019326963424,-0.5081994920679112,3.6340043774346777,-1.4254578168980458,1.6711966010816481,-2.895023272443903
2026-07-17T21:17:05.600+00:00,14.598613,1784323025557.194,422,2,1,0.21393626363468024,-0.18213022763088293,0.2255999391332455,0.4791325051914506,-0.42946384227952816,-0.516731131975232,4.697072550100675,-1.4604555500397132,2.4250056427630726,-3.748187263175989
2026-07-17T21:17:05.633+00:00,14.632153,1784323025590.533,423,2,1,0.21428061901359027,-0.1877011115702491,0.23428704161496758,0.4763794565682419,-0.4337966164975935,-0.5077719540623691,3.887838301106005,-1.7357604123605874,1.9917282209565401,-2.852269471889696
2026-07-17T21:17:05.667+00:00,14.665553,1784323025623.873,424,0;2,2,0.2572989891852517,-0.25440443513253547,0.2660740393185481,0.47973995308437367,-0.5103283859992557,-0.46979930483166477,5.907978362348177,-1.399710760747408,-5.6614487292096785,0.9449954511807357
2026-07-17T21:17:05.699+00:00,14.698535,1784323025657.213,425,0;2,2,0.2529980220538931,-0.2528784954633633,0.2616430137261301,0.48407835457564924,-0.5075745712406425,-0.4443815040598089,6.4884690090341595,-0.9658706116198512,-5.386067253348364,3.48677552836632
2026-07-17T21:17:05.734+00:00,14.732209,1784323025690.552,426,2,1,0.20930583643742154,-0.18305936733518563,0.22725058496271167,0.48382749510868694,-0.42824748149757413,-0.48529246585726493,2.798675116028918,-0.9909565583160806,2.5466417209584757,-0.6043206513792809
2026-07-17T21:17:05.766+00:00,14.764938,1784323025723.892,427,0;2,2,0.25572777502632754,-0.25442101437336617,0.2663982661764621,0.4853205609102094,-0.5098862816339341,-0.43932618406750906,6.942640716425416,-0.8416499781638331,-5.6172382926775235,3.992307527596306
2026-07-17T21:17:05.801+00:00,14.798977,1784323025757.231,428,2,1,0.2073548849415187,-0.1837626219147092,0.227911717662868,0.4817452777619494,-0.4278361442558406,-0.48480971562711384,2.9058212391040423,-1.1991782929898331,2.587775445131829,-0.5560456283641713
2026-07-17T21:17:05.833+00:00,14.831944,1784323025790.571,429,0;2,2,0.25253264511915535,-0.25149944683195746,0.26239239121541685,0.4771597230277951,-0.5057561187414616,-0.47394035669280216,5.487608985233089,-1.6577337664052672,-5.204222003430275,0.5308902650669967
2026-07-17T21:17:05.866+00:00,14.865415,1784323025823.909,430,0;2,2,0.2448524926529596,-0.24925605192463657,0.25609421236275665,0.47926369590453133,-0.500841603485846,-0.4508427075139969,5.6898427331644985,-1.4473364787316423,-4.712770477868716,2.840655182947521
2026-07-17T21:17:05.901+00:00,14.898927,1784323025857.249,431,2,1,0.2019153574241369,-0.18018686073194956,0.22500886353958183,0.46966515111165497,-0.4219328916062745,-0.5182418338216503,5.576656801005165,-2.4071909580192785,3.1781007100884384,-3.8992574478178224
2026-07-17T21:17:05.933+00:00,14.93202,1784323025890.589,432,0;2,2,0.246949476116774,-0.24668863513620776,0.25911114905777427,0.4821432641190434,-0.4994225360636387,-0.44771457545413074,5.6728581296895095,-1.159379657280435,-4.570863735647979,3.1534683889341384
2026-07-17T21:17:05.966+00:00,14.965288,1784323025923.928,433,0;2,2,0.24192115343525955,-0.24367584187569877,0.2535933033548821,0.4797095648541108,-0.49475989771687734,-0.45380920300272654,5.028659006935989,-1.4027495837736936,-4.104599900971845,2.5440056340745585
2026-07-17T21:17:06.001+00:00,14.999556,1784323025957.268,434,0;2,2,0.23646353015577892,-0.23896316352306407,0.24688074611615357,0.47784249977553106,-0.4885086962975315,-0.4611909346834669,4.230151410533264,-1.5894560916316691,-3.479479759037263,1.8058324660005232
2026-07-17T21:17:06.033+00:00,15.032356,1784323025990.607,435,0;2,2,0.2399874587221148,-0.24169825827656588,0.2555829436079804,0.4788904862139013,-0.49193367237758673,-0.4520915764470817,4.918039867110511,-1.4846574477946461,-3.8219773670427837,2.7157682896390423
2026-07-17T21:17:06.067+00:00,15.065567,1784323026023.947,436,0;2,2,0.23217739361286094,-0.23961298711195297,0.24697644552293438,0.4658733939798967,-0.48665712243480996,-0.49129324368184313,4.4796176967992345,-2.7863666711951063,-3.294322372765107,-1.2043984338371005
2026-07-17T21:17:06.101+00:00,15.098805,1784323026057.286,437,0;2,2,0.23301587955592357,-0.23707929597050365,0.24597918791096138,0.4758770477687665,-0.48524133883511184,-0.4624983873340427,3.9919309309037065,-1.7860012923081259,-3.1527440127952944,1.675087200942943
