"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B210423113 +++ Firmware version: 40.51"
"6/16/2026","3:51 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
2861.100000, 0, 0, 0, 36.8, 1.218872, 4095.000000, 0, 2.93653172, 3.04014572, 2.20756967, 1.35788509, 1.10156482, 0.48597874, 2.20554793, 1.20429326, 1.05016209, 1.47634486, 2.20494013, 0.89115469, 1.01170092, 0.96213838, 2.20708445, 0.64123341, 1.98524983, 0.97835631, 2.20751020, 1.00568544, 0.76785209, 0.80956853, 2.20548325, 1.17252946, 1.82589204, 1.36324114, 2.20482291, 1.14927003, 1.06560702, 0.81007470, 2.20468781, 0.71054314
2861.600000, 0, 0, 0, 36.8, 1.217041, 4095.000000, 0, 2.93659744, 3.03985729, 2.20428048, 1.35783977, 1.10155328, 0.48597757, 2.20460161, 1.20423132, 1.05016065, 1.47637601, 2.20452224, 0.89119593, 1.01172499, 0.96213024, 2.20462211, 0.64123604, 1.98526977, 0.97836947, 2.20463788, 1.00569297, 0.76786405, 0.80957074, 2.20694554, 1.17251557, 1.82584723, 1.36334032, 2.20728179, 1.14926760, 1.06565101, 0.81005650, 2.20753072, 0.71054774
2862.200000, 0, 0, 0, 36.8, 1.217651, 4095.000000, 0, 2.93666888, 3.03986844, 2.20526189, 1.35787479, 1.10162072, 0.48596894, 2.20680558, 1.20426590, 1.05017040, 1.47636868, 2.20715654, 0.89118919, 1.01171995, 0.96212807, 2.20729600, 0.64123691, 1.98531439, 0.97833657, 2.20744020, 1.00571416, 0.76784492, 0.80956435, 2.20768862, 1.17250014, 1.82599177, 1.36334721, 2.20705498, 1.14932877, 1.06561426, 0.81006412, 2.20754125, 0.71053026
2862.700000, 128, 0, 0, 36.8, 1.218872, 4095.000000, 1, 2.93676104, 3.04010706, 2.20697711, 1.35793727, 1.10158049, 0.48598894, 2.20774284, 1.20425993, 1.05019133, 1.47639764, 2.20760546, 0.89118867, 1.01173479, 0.96213920, 2.20754914, 0.64124174, 1.98532578, 0.97835384, 2.20529291, 1.00574512, 0.76786238, 0.80955255, 2.20441502, 1.17249273, 1.82593378, 1.36337131, 2.20418221, 1.14933821, 1.06576822, 0.81010447, 2.20444813, 0.71057696
2863.300000, 128, 0, 0, 36.8, 1.217651, 4095.000000, 1, 2.93677318, 3.04029887, 2.20391631, 1.35798294, 1.10215824, 0.48601618, 2.20469885, 1.20454260, 1.05031460, 1.47654315, 2.20444919, 0.89133393, 1.01181346, 0.96228087, 2.20454537, 0.64133032, 1.98562391, 0.97850546, 2.20445076, 1.00580425, 0.76790471, 0.80962042, 2.20672455, 1.17254303, 1.82601813, 1.36323219, 2.20682662, 1.14940304, 1.06562554, 0.81006388, 2.20744599, 0.71048287
2863.900000, 128, 0, 0, 36.8, 1.217041, 4095.000000, 1, 2.93504699, 3.03887256, 2.20742283, 1.35709526, 1.10175767, 0.48612440, 2.20549008, 1.20421560, 1.04988634, 1.47639984, 2.20686714, 0.89110230, 1.01164297, 0.96203987, 2.20738389, 0.64120600, 1.98502247, 0.97825898, 2.20515463, 1.00552648, 0.76777795, 0.80944951, 2.20477244, 1.17215519, 1.82575147, 1.36243518, 2.20474616, 1.14886712, 1.06538161, 0.81000386, 2.20694448, 0.71036003
2864.400000, 128, 0, 0, 36.8, 1.217041, 4095.000000, 1, 2.93402767, 3.03757403, 2.20461895, 1.35647903, 1.10134774, 0.48602618, 2.20447179, 1.20402886, 1.04957540, 1.47631664, 2.20683083, 0.89090493, 1.01148090, 0.96190582, 2.20716286, 0.64113518, 1.98480368, 0.97812273, 2.20750388, 1.00533602, 0.76772128, 0.80938386, 2.20534917, 1.17196669, 1.82556610, 1.36194097, 2.20451751, 1.14848194, 1.06509345, 0.80992810, 2.20686135, 0.71027516
2865.000000, 128, 0, 0, 36.8, 1.217651, 4095.000000, 1, 2.93339473, 3.03701336, 2.20724285, 1.35608078, 1.10103932, 0.48588112, 2.20785127, 1.20378808, 1.04936565, 1.47625470, 2.20776021, 0.89080872, 1.01137847, 0.96178046, 2.20551795, 0.64109506, 1.98442167, 0.97800678, 2.20699552, 1.00519689, 0.76766819, 0.80933887, 2.20523349, 1.17185133, 1.82560080, 1.36171284, 2.20436299, 1.14831372, 1.06498468, 0.80994949, 2.20462947, 0.71022732
2865.500000, 128, 0, 0, 36.8, 1.218262, 4095.000000, 1, 2.93306797, 3.03673270, 2.20441607, 1.35566616, 1.10097870, 0.48579684, 2.20466258, 1.20374376, 1.04925248, 1.47627889, 2.20409760, 0.89074596, 1.01130066, 0.96173759, 2.20442816, 0.64106941, 1.98435904, 0.97794017, 2.20660776, 1.00507478, 0.76763519, 0.80926117, 2.20702920, 1.17174645, 1.82558455, 1.36137809, 2.20690765, 1.14807648, 1.06482588, 0.80993498, 2.20758862, 0.71018730
2866.100000, 128, 0, 0, 36.8, 1.217651, 4095.000000, 1, 2.93280546, 3.03669632, 2.20519511, 1.35548272, 1.10082201, 0.48576979, 2.20703815, 1.20368091, 1.04913903, 1.47621402, 2.20749704, 0.89065598, 1.01124077, 0.96165756, 2.20766388, 0.64105297, 1.98404590, 0.97784259, 2.20766757, 1.00494738, 0.76761486, 0.80922110, 2.20764125, 1.17166935, 1.82541809, 1.36112217, 2.20745651, 1.14790283, 1.06469601, 0.80989169, 2.20752599, 0.71015326
